file,threshold,winner,plurality_match,IRV_match,top-two_match,borda-pm_match,borda-om_match,borda-avg_match,top-3-truncation_match,condorcet_match,minimax_match,smith_plurality_match,smith_irv_match,smith-minimax_match,ranked-pairs_match,bucklin_match,approval_match,smith_match
SGE2019 LA Pref Data Blue Mountains.csv,AVG,DOYLE Trish,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Miranda.csv,OM,PETINOS Eleni,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Miranda.csv,PM,PETINOS Eleni,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Miranda.csv,AVG,PETINOS Eleni,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Auburn.csv,OM,VOLTZ Lynda,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Auburn.csv,PM,VOLTZ Lynda,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Auburn.csv,AVG,VOLTZ Lynda,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Barwon.csv,OM,BUTLER Roy,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,no_match,match
SGE2019 LA Pref Data Barwon.csv,PM,BUTLER Roy,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,no_match,match
SGE2019 LA Pref Data Barwon.csv,AVG,BUTLER Roy,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,no_match,match
SGE2019 LA Pref Data Lakemba.csv,OM,DIB Jihad,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Lakemba.csv,PM,DIB Jihad,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Lakemba.csv,AVG,DIB Jihad,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Mount Druitt.csv,OM,ATALLA Edmond,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Mount Druitt.csv,PM,ATALLA Edmond,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Mount Druitt.csv,AVG,ATALLA Edmond,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Pittwater.csv,OM,STOKES Robert,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Pittwater.csv,PM,STOKES Robert,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Pittwater.csv,AVG,STOKES Robert,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data East Hills.csv,OM,LINDSAY Wendy,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data East Hills.csv,PM,LINDSAY Wendy,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data East Hills.csv,AVG,LINDSAY Wendy,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Gosford.csv,OM,TESCH Liesl,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Gosford.csv,PM,TESCH Liesl,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Gosford.csv,AVG,TESCH Liesl,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Monaro.csv,OM,BARILARO John,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Monaro.csv,PM,BARILARO John,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Monaro.csv,AVG,BARILARO John,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Cootamundra.csv,OM,COOKE Steph,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Cootamundra.csv,PM,COOKE Steph,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Cootamundra.csv,AVG,COOKE Steph,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Parramatta.csv,OM,LEE Geoffrey,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Parramatta.csv,PM,LEE Geoffrey,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Parramatta.csv,AVG,LEE Geoffrey,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Epping.csv,OM,PERROTTET Dominic,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Epping.csv,PM,PERROTTET Dominic,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Epping.csv,AVG,PERROTTET Dominic,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Blacktown.csv,OM,BALI Stephen,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Blacktown.csv,PM,BALI Stephen,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Blacktown.csv,AVG,BALI Stephen,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Wyong.csv,OM,HARRIS David,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Wyong.csv,PM,HARRIS David,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Wyong.csv,AVG,HARRIS David,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Lake Macquarie.csv,OM,PIPER Greg,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Lake Macquarie.csv,PM,PIPER Greg,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Lake Macquarie.csv,AVG,PIPER Greg,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data North Shore.csv,OM,WILSON Felicity,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data North Shore.csv,PM,WILSON Felicity,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data North Shore.csv,AVG,WILSON Felicity,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Kogarah.csv,OM,MINNS Chris,match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
SGE2019 LA Pref Data Kogarah.csv,PM,MINNS Chris,match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
SGE2019 LA Pref Data Kogarah.csv,AVG,MINNS Chris,match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
SGE2019 LA Pref Data Wagga Wagga.csv,OM,McGIRR Joe,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Wagga Wagga.csv,PM,McGIRR Joe,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Wagga Wagga.csv,AVG,McGIRR Joe,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Shellharbour.csv,OM,WATSON Anna,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Shellharbour.csv,PM,WATSON Anna,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Shellharbour.csv,AVG,WATSON Anna,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Port Macquarie.csv,OM,WILLIAMS Leslie,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Port Macquarie.csv,PM,WILLIAMS Leslie,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Port Macquarie.csv,AVG,WILLIAMS Leslie,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Riverstone.csv,OM,CONOLLY Kevin,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Riverstone.csv,PM,CONOLLY Kevin,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Riverstone.csv,AVG,CONOLLY Kevin,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Wallsend.csv,OM,HORNERY Sonia,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Wallsend.csv,PM,HORNERY Sonia,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Wallsend.csv,AVG,HORNERY Sonia,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Penrith.csv,OM,AYRES Stuart,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Penrith.csv,PM,AYRES Stuart,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Penrith.csv,AVG,AYRES Stuart,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Seven Hills.csv,OM,TAYLOR Mark,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Seven Hills.csv,PM,TAYLOR Mark,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Seven Hills.csv,AVG,TAYLOR Mark,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Prospect.csv,OM,McDERMOTT Hugh,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Prospect.csv,PM,McDERMOTT Hugh,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Prospect.csv,AVG,McDERMOTT Hugh,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Terrigal.csv,OM,CROUCH Adam,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Terrigal.csv,PM,CROUCH Adam,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Terrigal.csv,AVG,CROUCH Adam,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Macquarie Fields.csv,OM,CHANTHIVONG Anoulack,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Macquarie Fields.csv,PM,CHANTHIVONG Anoulack,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Macquarie Fields.csv,AVG,CHANTHIVONG Anoulack,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Dubbo.csv,OM,SAUNDERS Dugald,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Dubbo.csv,PM,SAUNDERS Dugald,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Dubbo.csv,AVG,SAUNDERS Dugald,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Hornsby.csv,OM,KEAN Matthew,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Hornsby.csv,PM,KEAN Matthew,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Hornsby.csv,AVG,KEAN Matthew,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Lane Cove.csv,OM,ROBERTS Anthony,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Lane Cove.csv,PM,ROBERTS Anthony,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Lane Cove.csv,AVG,ROBERTS Anthony,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Tweed.csv,OM,PROVEST Geoff,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Tweed.csv,PM,PROVEST Geoff,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Tweed.csv,AVG,PROVEST Geoff,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Mulgoa.csv,OM,DAVIES Tanya,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Mulgoa.csv,PM,DAVIES Tanya,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Mulgoa.csv,AVG,DAVIES Tanya,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Wollongong.csv,OM,SCULLY Paul,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Wollongong.csv,PM,SCULLY Paul,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Wollongong.csv,AVG,SCULLY Paul,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Keira.csv,OM,PARK Ryan,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Keira.csv,PM,PARK Ryan,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Keira.csv,AVG,PARK Ryan,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Tamworth.csv,OM,ANDERSON Kevin,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Tamworth.csv,PM,ANDERSON Kevin,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Tamworth.csv,AVG,ANDERSON Kevin,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Clarence.csv,OM,GULAPTIS Chris,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Clarence.csv,PM,GULAPTIS Chris,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Clarence.csv,AVG,GULAPTIS Chris,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Port Stephens.csv,OM,WASHINGTON Kate,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Port Stephens.csv,PM,WASHINGTON Kate,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Port Stephens.csv,AVG,WASHINGTON Kate,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Holsworthy.csv,OM,GIBBONS Melanie,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Holsworthy.csv,PM,GIBBONS Melanie,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Holsworthy.csv,AVG,GIBBONS Melanie,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Davidson.csv,OM,O'DEA Jonathan,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Davidson.csv,PM,O'DEA Jonathan,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Davidson.csv,AVG,O'DEA Jonathan,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Granville.csv,OM,FINN Julia,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Granville.csv,PM,FINN Julia,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Granville.csv,AVG,FINN Julia,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Rockdale.csv,OM,KAMPER Steve,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Rockdale.csv,PM,KAMPER Steve,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Rockdale.csv,AVG,KAMPER Steve,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Charlestown.csv,OM,HARRISON Jodie,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Charlestown.csv,PM,HARRISON Jodie,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Charlestown.csv,AVG,HARRISON Jodie,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Newcastle.csv,OM,CRAKANTHORP Tim,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Newcastle.csv,PM,CRAKANTHORP Tim,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Newcastle.csv,AVG,CRAKANTHORP Tim,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Wakehurst.csv,OM,HAZZARD Brad,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Wakehurst.csv,PM,HAZZARD Brad,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Wakehurst.csv,AVG,HAZZARD Brad,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Campbelltown.csv,OM,WARREN Greg,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Campbelltown.csv,PM,WARREN Greg,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Campbelltown.csv,AVG,WARREN Greg,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Manly.csv,OM,GRIFFIN James,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Manly.csv,PM,GRIFFIN James,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Manly.csv,AVG,GRIFFIN James,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Castle Hill.csv,OM,WILLIAMS Raymond,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Castle Hill.csv,PM,WILLIAMS Raymond,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Castle Hill.csv,AVG,WILLIAMS Raymond,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Heffron.csv,OM,HOENIG Ron,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Heffron.csv,PM,HOENIG Ron,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Heffron.csv,AVG,HOENIG Ron,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Londonderry.csv,OM,CAR Prue,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Londonderry.csv,PM,CAR Prue,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Londonderry.csv,AVG,CAR Prue,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Upper Hunter.csv,OM,JOHNSEN Michael,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Upper Hunter.csv,PM,JOHNSEN Michael,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Upper Hunter.csv,AVG,JOHNSEN Michael,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Bankstown.csv,OM,MIHAILUK Tania,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Bankstown.csv,PM,MIHAILUK Tania,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Bankstown.csv,AVG,MIHAILUK Tania,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Canterbury.csv,OM,COTSIS Sophie,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Canterbury.csv,PM,COTSIS Sophie,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Canterbury.csv,AVG,COTSIS Sophie,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Coffs Harbour.csv,OM,SINGH Gurmesh,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Coffs Harbour.csv,PM,SINGH Gurmesh,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Coffs Harbour.csv,AVG,SINGH Gurmesh,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Liverpool.csv,OM,LYNCH Paul,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Liverpool.csv,PM,LYNCH Paul,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Liverpool.csv,AVG,LYNCH Paul,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Strathfield.csv,OM,MCKAY Jodi,match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
SGE2019 LA Pref Data Strathfield.csv,PM,MCKAY Jodi,match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
SGE2019 LA Pref Data Strathfield.csv,AVG,MCKAY Jodi,match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
SGE2019 LA Pref Data Ryde.csv,OM,DOMINELLO Victor,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Ryde.csv,PM,DOMINELLO Victor,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Ryde.csv,AVG,DOMINELLO Victor,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Albury.csv,OM,CLANCY Justin,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Albury.csv,PM,CLANCY Justin,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Albury.csv,AVG,CLANCY Justin,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Cronulla.csv,OM,SPEAKMAN Mark,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Cronulla.csv,PM,SPEAKMAN Mark,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Cronulla.csv,AVG,SPEAKMAN Mark,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Lismore.csv,OM,SAFFIN Janelle,no_match,match,match,no_match,match,match,no_match,match,match,match,match,match,match,no_match,no_match,match
SGE2019 LA Pref Data Lismore.csv,PM,SAFFIN Janelle,no_match,match,match,no_match,match,match,no_match,match,match,match,match,match,match,no_match,no_match,match
SGE2019 LA Pref Data Lismore.csv,AVG,SAFFIN Janelle,no_match,match,match,no_match,match,match,no_match,match,match,match,match,match,match,no_match,no_match,match
SGE2019 LA Pref Data Hawkesbury.csv,OM,PRESTON Robyn,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Hawkesbury.csv,PM,PRESTON Robyn,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Hawkesbury.csv,AVG,PRESTON Robyn,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Ballina.csv,OM,SMITH Tamara,no_match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
SGE2019 LA Pref Data Ballina.csv,PM,SMITH Tamara,no_match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
SGE2019 LA Pref Data Ballina.csv,AVG,SMITH Tamara,no_match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
SGE2019 LA Pref Data Summer Hill.csv,OM,HAYLEN Jo,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Summer Hill.csv,PM,HAYLEN Jo,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Summer Hill.csv,AVG,HAYLEN Jo,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Baulkham Hills.csv,OM,ELLIOTT David,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Baulkham Hills.csv,PM,ELLIOTT David,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Baulkham Hills.csv,AVG,ELLIOTT David,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Heathcote.csv,OM,EVANS Lee,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Heathcote.csv,PM,EVANS Lee,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Heathcote.csv,AVG,EVANS Lee,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Drummoyne.csv,OM,SIDOTI John,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Drummoyne.csv,PM,SIDOTI John,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Drummoyne.csv,AVG,SIDOTI John,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Northern Tablelands.csv,OM,MARSHALL Adam,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Northern Tablelands.csv,PM,MARSHALL Adam,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Northern Tablelands.csv,AVG,MARSHALL Adam,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Myall Lakes.csv,OM,BROMHEAD Stephen,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Myall Lakes.csv,PM,BROMHEAD Stephen,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Myall Lakes.csv,AVG,BROMHEAD Stephen,match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
SGE2019 LA Pref Data Oxley.csv,OM,PAVEY Melinda,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
