file,threshold,winner,plurality_match,IRV_match,top-two_match,borda-pm_match,borda-om_match,borda-avg_match,top-3-truncation_match,condorcet_match,minimax_match,smith_plurality_match,smith_irv_match,smith-minimax_match,ranked-pairs_match,bucklin_match,approval_match,smith_match
ForfarandDistrict_angus17-03.csv,OM,Colin BROWN (Ind),no_match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
ForfarandDistrict_angus17-03.csv,PM,Colin BROWN (Ind),no_match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
ForfarandDistrict_angus17-03.csv,AVG,Colin BROWN (Ind),no_match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
MontroseandDistrict_angus17-08.csv,OM,Mark SALMOND (Ind),no_match,no_match,no_match,match,match,match,no_match,match,match,match,match,match,match,match,match,match
MontroseandDistrict_angus17-08.csv,PM,Ron STURROCK (Con),match,match,match,no_match,no_match,no_match,match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match
MontroseandDistrict_angus17-08.csv,AVG,Mark SALMOND (Ind),no_match,no_match,no_match,match,match,match,no_match,match,match,match,match,match,match,match,match,match
CarnoustieandDistrict_angus17-05.csv,OM,Brian David BOYD (Ind),no_match,match,match,no_match,no_match,no_match,no_match,match,match,match,match,match,match,no_match,no_match,match
CarnoustieandDistrict_angus17-05.csv,PM,Brian David BOYD (Ind),no_match,match,match,no_match,no_match,no_match,no_match,match,match,match,match,match,match,no_match,no_match,match
CarnoustieandDistrict_angus17-05.csv,AVG,Brian David BOYD (Ind),no_match,match,match,no_match,no_match,no_match,no_match,match,match,match,match,match,match,no_match,no_match,match
ArbroathEastandLunan_angus17-07.csv,OM,Lois SPEED (Ind),no_match,match,no_match,match,match,match,match,match,match,match,match,match,match,match,match,match
ArbroathEastandLunan_angus17-07.csv,PM,Lois SPEED (Ind),no_match,match,no_match,match,match,match,match,match,match,match,match,match,match,match,match,match
ArbroathEastandLunan_angus17-07.csv,AVG,Lois SPEED (Ind),no_match,match,no_match,match,match,match,match,match,match,match,match,match,match,match,match,match
MonifiethandSidlaw_angus17-04.csv,OM,Craig FOTHERINGHAM (Con),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
MonifiethandSidlaw_angus17-04.csv,PM,Craig FOTHERINGHAM (Con),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
MonifiethandSidlaw_angus17-04.csv,AVG,Craig FOTHERINGHAM (Con),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
"ArbroathWest,LethamandFriockheim_angus17-06.csv",OM,David LUMGAIR (Con),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
"ArbroathWest,LethamandFriockheim_angus17-06.csv",PM,David LUMGAIR (Con),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
"ArbroathWest,LethamandFriockheim_angus17-06.csv",AVG,David LUMGAIR (Con),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
KirriemuirandDean_angus17-01.csv,OM,Ronnie PROCTOR (Con),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
KirriemuirandDean_angus17-01.csv,PM,Ronnie PROCTOR (Con),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
KirriemuirandDean_angus17-01.csv,AVG,Ronnie PROCTOR (Con),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
BrechinandEdzell_angus17-02.csv,OM,Bob MYLES (Ind),no_match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
BrechinandEdzell_angus17-02.csv,PM,Bob MYLES (Ind),no_match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
BrechinandEdzell_angus17-02.csv,AVG,Bob MYLES (Ind),no_match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
3_dalkeith_preference_profile_open_from_within_ms_word_or_similar.csv,OM,Stephen CURRAN (Lab),match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
3_dalkeith_preference_profile_open_from_within_ms_word_or_similar.csv,PM,Stephen CURRAN (Lab),match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
3_dalkeith_preference_profile_open_from_within_ms_word_or_similar.csv,AVG,Stephen CURRAN (Lab),match,match,match,match,match,match,match,match,match,match,match,match,match,match,no_match,match
east_preference_profile_open_from_within_ms_word_or_similar.csv,OM,Bryan POTTINGER (Lab),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
east_preference_profile_open_from_within_ms_word_or_similar.csv,PM,Bryan POTTINGER (Lab),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
east_preference_profile_open_from_within_ms_word_or_similar.csv,AVG,Bryan POTTINGER (Lab),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
2_bonnyrigg_preference_profile_open_from_within_ms_word_or_similar.csv,OM,Derek MILLIGAN (Lab),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
2_bonnyrigg_preference_profile_open_from_within_ms_word_or_similar.csv,PM,Derek MILLIGAN (Lab),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
2_bonnyrigg_preference_profile_open_from_within_ms_word_or_similar.csv,AVG,Derek MILLIGAN (Lab),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
1_penicuik_preference_profile_open_from_within_ms_word_or_similar.csv,OM,Debbi MCCALL (SNP),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
1_penicuik_preference_profile_open_from_within_ms_word_or_similar.csv,PM,Debbi MCCALL (SNP),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
1_penicuik_preference_profile_open_from_within_ms_word_or_similar.csv,AVG,Debbi MCCALL (SNP),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
west_preference_profile_open_from_within_ms_word_or_similar.csv,OM,Kelly PARRY (SNP),no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match
west_preference_profile_open_from_within_ms_word_or_similar.csv,PM,Russell IMRIE (Labour and Co-operative Party),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
west_preference_profile_open_from_within_ms_word_or_similar.csv,AVG,Russell IMRIE (Labour and Co-operative Party),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
dalkeith_preference_profile_open_from_within_ms_word_or_similar.csv,OM,Ellen SCOTT (SNP),no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match,no_match
dalkeith_preference_profile_open_from_within_ms_word_or_similar.csv,PM,Kelly DRUMMOND (Lab),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
dalkeith_preference_profile_open_from_within_ms_word_or_similar.csv,AVG,Kelly DRUMMOND (Lab),match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
