file,threshold,winner,plurality_match,IRV_match,top-two_match,borda-pm_match,borda-om_match,borda-avg_match,top-3-truncation_match,condorcet_match,minimax_match,smith_plurality_match,smith_irv_match,smith-minimax_match,ranked-pairs_match,bucklin_match,approval_match,smith_match
Alaska_11052024_StateHouseD18.csv,PM,"Nelson, David",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD18.csv,AVG,"Nelson, David",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_HouseDistrict2.csv,OM,"Himschoot, Rebecca",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_HouseDistrict2.csv,PM,"Himschoot, Rebecca",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_HouseDistrict2.csv,AVG,"Himschoot, Rebecca",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_HouseDistrict3.csv,OM,"Story, Andrea ""Andi""",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_HouseDistrict3.csv,PM,"Story, Andrea ""Andi""",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_HouseDistrict3.csv,AVG,"Story, Andrea ""Andi""",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD19.csv,OM,"Mina, Genevieve G.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD19.csv,PM,"Mina, Genevieve G.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD19.csv,AVG,"Mina, Genevieve G.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD31.csv,OM,"Dibert, Maxine L.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD31.csv,PM,"Dibert, Maxine L.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD31.csv,AVG,"Dibert, Maxine L.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD25.csv,OM,"Johnson, DeLena M.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD25.csv,PM,"Johnson, DeLena M.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD25.csv,AVG,"Johnson, DeLena M.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD2.csv,OM,"Himschoot, Rebecca",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD2.csv,PM,"Himschoot, Rebecca",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD2.csv,AVG,"Himschoot, Rebecca",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_SenateDistrictB.csv,OM,"Kiehl, Jesse",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_SenateDistrictB.csv,PM,"Kiehl, Jesse",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_SenateDistrictB.csv,AVG,"Kiehl, Jesse",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_GovernorLieutenantGovernor.csv,OM,Dunleavy/Dahlstrom,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_GovernorLieutenantGovernor.csv,PM,Dunleavy/Dahlstrom,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_GovernorLieutenantGovernor.csv,AVG,Dunleavy/Dahlstrom,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_SenateDistrictQ.csv,OM,"Myers, Robert H. Jr.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_SenateDistrictQ.csv,PM,"Myers, Robert H. Jr.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_SenateDistrictQ.csv,AVG,"Myers, Robert H. Jr.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_SenateDistrictF.csv,OM,"Kaufman, James D.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_SenateDistrictF.csv,PM,"Kaufman, James D.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_SenateDistrictF.csv,AVG,"Kaufman, James D.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD6.csv,OM,"Vance, Sarah L.",match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD6.csv,PM,"Vance, Sarah L.",match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD6.csv,AVG,"Vance, Sarah L.",match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD21.csv,OM,"Mears, Donna C.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD21.csv,PM,"Mears, Donna C.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD21.csv,AVG,"Mears, Donna C.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD35.csv,OM,"Carrick, Ashley E.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD35.csv,PM,"Carrick, Ashley E.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD35.csv,AVG,"Carrick, Ashley E.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_HouseDistrict7.csv,OM,"Ruffridge, Justin",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_HouseDistrict7.csv,PM,"Ruffridge, Justin",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_HouseDistrict7.csv,AVG,"Ruffridge, Justin",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_HouseDistrict6.csv,OM,"Vance, Sarah L.",match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_HouseDistrict6.csv,PM,"Vance, Sarah L.",match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_HouseDistrict6.csv,AVG,"Vance, Sarah L.",match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD34.csv,OM,"Tomaszewski, Frank",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD34.csv,PM,"Tomaszewski, Frank",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD34.csv,AVG,"Tomaszewski, Frank",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD20.csv,OM,"Gray, Andrew T.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD20.csv,PM,"Gray, Andrew T.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD20.csv,AVG,"Gray, Andrew T.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD7.csv,OM,"Ruffridge, Justin M.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD7.csv,PM,"Ruffridge, Justin M.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateHouseD7.csv,AVG,"Ruffridge, Justin M.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_SenateDistrictG.csv,OM,"Gray-Jackson, Elvi",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_SenateDistrictG.csv,PM,"Gray-Jackson, Elvi",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_SenateDistrictG.csv,AVG,"Gray-Jackson, Elvi",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_SenateDistrictP.csv,OM,"Kawasaki, Scott",match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,no_match,match
Alaska_11082022_SenateDistrictP.csv,PM,"Kawasaki, Scott",match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,no_match,match
Alaska_11082022_SenateDistrictP.csv,AVG,"Kawasaki, Scott",match,match,match,match,no_match,match,match,match,match,match,match,match,match,match,no_match,match
Alaska_11052024_StateSenateL.csv,OM,"Merrick, Kelly R.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateSenateL.csv,PM,"Merrick, Kelly R.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateSenateL.csv,AVG,"Merrick, Kelly R.",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateSenateN.csv,OM,"Yundt, Robert",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateSenateN.csv,PM,"Yundt, Robert",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11052024_StateSenateN.csv,AVG,"Yundt, Robert",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_SenateDistrictR.csv,OM,"Bishop, Click",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_SenateDistrictR.csv,PM,"Bishop, Click",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_SenateDistrictR.csv,AVG,"Bishop, Click",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
Alaska_11082022_SenateDistrictE.csv,OM,"Giessel, Cathy",match,match,match,match,match,match,match,match,match,match,match,match,match,match,match,match
