file,candidate_cloned,percent,numCands,om,om_tie_path,om_tie_dropped,avg,avg_tie_path,avg_tie_dropped,pm,pm_tie_path,pm_tie_dropped
SB1702 LA Pref Data_NA_Blacktown,none,0,4,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,WINSLOW Chris,0.0,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,GREEN Josh,0.0,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,SINGHA Vivek,0.0,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,BALI Stephen,0.0,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,WINSLOW Chris,0.1,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,GREEN Josh,0.1,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,SINGHA Vivek,0.1,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,BALI Stephen,0.1,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,WINSLOW Chris,0.2,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,GREEN Josh,0.2,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,SINGHA Vivek,0.2,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,BALI Stephen,0.2,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,WINSLOW Chris,0.3,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,GREEN Josh,0.3,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,SINGHA Vivek,0.3,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,BALI Stephen,0.3,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,WINSLOW Chris,0.4,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,GREEN Josh,0.4,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,SINGHA Vivek,0.4,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,BALI Stephen,0.4,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,WINSLOW Chris,0.5,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,GREEN Josh,0.5,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,SINGHA Vivek,0.5,5,BALI Stephen,,,BALI Stephen,,,BALI Stephen,,
SB1702 LA Pref Data_NA_Blacktown,BALI Stephen,0.5,5,Clone,,,Clone,,,Clone,,
SB1702 LA Pref Data_NA_Murray,none,0,6,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,GOODLASS Ray,0.0,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,ROBINSON Peter,0.0,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,DALTON Helen,0.0,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,EVANS Austin,0.0,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,MILLS Brian,0.0,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,KIDD Michael,0.0,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,GOODLASS Ray,0.1,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,ROBINSON Peter,0.1,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,DALTON Helen,0.1,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,EVANS Austin,0.1,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,MILLS Brian,0.1,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,KIDD Michael,0.1,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,GOODLASS Ray,0.2,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,ROBINSON Peter,0.2,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,DALTON Helen,0.2,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,EVANS Austin,0.2,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,MILLS Brian,0.2,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,KIDD Michael,0.2,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,GOODLASS Ray,0.3,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,ROBINSON Peter,0.3,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,DALTON Helen,0.3,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,EVANS Austin,0.3,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,MILLS Brian,0.3,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,KIDD Michael,0.3,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,GOODLASS Ray,0.4,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,ROBINSON Peter,0.4,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,DALTON Helen,0.4,7,DALTON Helen,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,EVANS Austin,0.4,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,MILLS Brian,0.4,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,KIDD Michael,0.4,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,GOODLASS Ray,0.5,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,ROBINSON Peter,0.5,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,DALTON Helen,0.5,7,Clone,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,EVANS Austin,0.5,7,Clone,,,Clone,,,Clone,,
SB1702 LA Pref Data_NA_Murray,MILLS Brian,0.5,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1702 LA Pref Data_NA_Murray,KIDD Michael,0.5,7,EVANS Austin,,,EVANS Austin,,,EVANS Austin,,
SB1701 LA Pref Data_NA_Gosford,none,0,6,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,BOYD Abigail,0.0,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,PILON Jilly,0.0,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,CHURCH Andrew,0.0,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,TESCH Liesl,0.0,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,WAGSTAFF Skyla,0.0,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,FREEMAN Larry,0.0,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,BOYD Abigail,0.1,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,PILON Jilly,0.1,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,CHURCH Andrew,0.1,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,TESCH Liesl,0.1,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,WAGSTAFF Skyla,0.1,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,FREEMAN Larry,0.1,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,BOYD Abigail,0.2,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,PILON Jilly,0.2,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,CHURCH Andrew,0.2,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,TESCH Liesl,0.2,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,WAGSTAFF Skyla,0.2,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,FREEMAN Larry,0.2,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,BOYD Abigail,0.3,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,PILON Jilly,0.3,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,CHURCH Andrew,0.3,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,TESCH Liesl,0.3,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,WAGSTAFF Skyla,0.3,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,FREEMAN Larry,0.3,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,BOYD Abigail,0.4,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,PILON Jilly,0.4,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,CHURCH Andrew,0.4,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,TESCH Liesl,0.4,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,WAGSTAFF Skyla,0.4,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,FREEMAN Larry,0.4,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,BOYD Abigail,0.5,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,PILON Jilly,0.5,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,CHURCH Andrew,0.5,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,TESCH Liesl,0.5,7,Clone,,,Clone,,,Clone,,
SB1701 LA Pref Data_NA_Gosford,WAGSTAFF Skyla,0.5,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1701 LA Pref Data_NA_Gosford,FREEMAN Larry,0.5,7,TESCH Liesl,,,TESCH Liesl,,,TESCH Liesl,,
SB1702 LA Pref Data_NA_Cootamundra,none,0,6,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,SALEAM Jim,0.0,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,PASSLOW Jeffrey,0.0,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,STADTMILLER Matthew,0.0,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,COOKE Steph,0.0,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,LANGFIELD Philip,0.0,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,SHEAHAN Charlie,0.0,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,SALEAM Jim,0.1,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,PASSLOW Jeffrey,0.1,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,STADTMILLER Matthew,0.1,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,COOKE Steph,0.1,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,LANGFIELD Philip,0.1,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,SHEAHAN Charlie,0.1,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,SALEAM Jim,0.2,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,PASSLOW Jeffrey,0.2,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,STADTMILLER Matthew,0.2,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,COOKE Steph,0.2,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,LANGFIELD Philip,0.2,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,SHEAHAN Charlie,0.2,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,SALEAM Jim,0.3,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,PASSLOW Jeffrey,0.3,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,STADTMILLER Matthew,0.3,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,COOKE Steph,0.3,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,LANGFIELD Philip,0.3,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,SHEAHAN Charlie,0.3,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,SALEAM Jim,0.4,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,PASSLOW Jeffrey,0.4,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,STADTMILLER Matthew,0.4,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,COOKE Steph,0.4,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,LANGFIELD Philip,0.4,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,SHEAHAN Charlie,0.4,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,SALEAM Jim,0.5,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,PASSLOW Jeffrey,0.5,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,STADTMILLER Matthew,0.5,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,COOKE Steph,0.5,7,Clone,,,Clone,,,Clone,,
SB1702 LA Pref Data_NA_Cootamundra,LANGFIELD Philip,0.5,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB1702 LA Pref Data_NA_Cootamundra,SHEAHAN Charlie,0.5,7,COOKE Steph,,,COOKE Steph,,,COOKE Steph,,
SB2201 LA Pref Data_NA_Monaro,none,0,6,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,THALER Andrew,0.0,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,OVERALL Nichole,0.0,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,MOORE Catherine,0.0,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,SEYMOUR Frankie,0.0,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,HOLGATE James,0.0,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,WILSON Bryce,0.0,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,THALER Andrew,0.1,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,OVERALL Nichole,0.1,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,MOORE Catherine,0.1,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,SEYMOUR Frankie,0.1,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,HOLGATE James,0.1,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,WILSON Bryce,0.1,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,THALER Andrew,0.2,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,OVERALL Nichole,0.2,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,MOORE Catherine,0.2,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,SEYMOUR Frankie,0.2,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,HOLGATE James,0.2,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,WILSON Bryce,0.2,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,THALER Andrew,0.3,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,OVERALL Nichole,0.3,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,MOORE Catherine,0.3,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,SEYMOUR Frankie,0.3,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,HOLGATE James,0.3,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,WILSON Bryce,0.3,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,THALER Andrew,0.4,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,OVERALL Nichole,0.4,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,MOORE Catherine,0.4,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,SEYMOUR Frankie,0.4,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,HOLGATE James,0.4,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,WILSON Bryce,0.4,7,WILSON Bryce,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,THALER Andrew,0.5,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,OVERALL Nichole,0.5,7,Clone,,,Clone,,,Clone,,
SB2201 LA Pref Data_NA_Monaro,MOORE Catherine,0.5,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,SEYMOUR Frankie,0.5,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,HOLGATE James,0.5,7,OVERALL Nichole,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Monaro,WILSON Bryce,0.5,7,Clone,,,OVERALL Nichole,,,OVERALL Nichole,,
SB2201 LA Pref Data_NA_Strathfield,none,0,6,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,ROBERTSON Ellie,0.0,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,FARRELLY Elizabeth,0.0,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,BUCKLEY Courtney,0.0,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,LAXMANALAL Rohan,0.0,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,SAKR Bridget,0.0,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,LI Jason Yat-Sen,0.0,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,ROBERTSON Ellie,0.1,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,FARRELLY Elizabeth,0.1,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,BUCKLEY Courtney,0.1,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,LAXMANALAL Rohan,0.1,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,SAKR Bridget,0.1,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,LI Jason Yat-Sen,0.1,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,ROBERTSON Ellie,0.2,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,FARRELLY Elizabeth,0.2,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,BUCKLEY Courtney,0.2,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,LAXMANALAL Rohan,0.2,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,SAKR Bridget,0.2,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,LI Jason Yat-Sen,0.2,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,ROBERTSON Ellie,0.3,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,FARRELLY Elizabeth,0.3,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,BUCKLEY Courtney,0.3,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,LAXMANALAL Rohan,0.3,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,SAKR Bridget,0.3,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
SB2201 LA Pref Data_NA_Strathfield,LI Jason Yat-Sen,0.3,7,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,,LI Jason Yat-Sen,,
