election_id,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith-plurality,smith-irv,smith-minimax,ranked-pairs,bucklin,smith,tvr-om,tvr-avg,tvr-pm,diversity-0,diversity-1,diversity-2,diversity-3,diversity-4,diversity-5,diversity-6,diversity-7,diversity-8,diversity-9,diversity-10
PierceCounty_11042008_CountyExecutiveMember.csv__hit121,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit122,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit123,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit124,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit125,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit126,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","[]","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit127,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Pat McCarthy","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit128,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit129,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit130,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit131,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Calvin Goings']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit132,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit133,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Calvin Goings']","['Shawn Bunney']","['Shawn Bunney']","[]","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Calvin Goings","Calvin Goings","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit134,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Pat McCarthy","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit135,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit136,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit137,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Pat McCarthy","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit138,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Pat McCarthy","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit139,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit140,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit141,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit142,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit143,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit144,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit145,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Calvin Goings']","['Shawn Bunney']","['Shawn Bunney']","[]","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Calvin Goings","Calvin Goings","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit146,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit147,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Calvin Goings']","['Calvin Goings']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Pat McCarthy","Calvin Goings","Shawn Bunney","Calvin Goings","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit148,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Calvin Goings']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Pat McCarthy","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Calvin Goings","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit149,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit150,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Pat McCarthy","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit151,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Calvin Goings']","['Shawn Bunney']","[]","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Calvin Goings","Calvin Goings","Shawn Bunney","Calvin Goings","Shawn Bunney","Calvin Goings","Calvin Goings","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit152,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","TIED","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit153,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Shawn Bunney', 'Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney', 'Pat McCarthy']","['Shawn Bunney']","['Pat McCarthy']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit154,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit155,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit156,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit157,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit158,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Calvin Goings']","['Shawn Bunney']","['Shawn Bunney']","[]","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit159,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Pat McCarthy","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit160,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Shawn Bunney']","[]","['Pat McCarthy']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Pat McCarthy']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Pat McCarthy","Shawn Bunney","Shawn Bunney","Calvin Goings","Pat McCarthy","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney"
PierceCounty_11042008_CountyExecutiveMember.csv__hit161,"['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Pat McCarthy']","['Calvin Goings']","['Shawn Bunney']","[]","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Shawn Bunney']","['Calvin Goings']","['Calvin Goings', 'Shawn Bunney', 'Pat McCarthy']","Pat McCarthy","Shawn Bunney","Calvin Goings","Shawn Bunney","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney","Shawn Bunney","Calvin Goings","Calvin Goings","Shawn Bunney","Shawn Bunney","Shawn Bunney"
