election_id,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith-plurality,smith-irv,smith-minimax,ranked-pairs,bucklin,smith,tvr-om,tvr-avg,tvr-pm,diversity-0,diversity-1,diversity-2,diversity-3,diversity-4,diversity-5,diversity-6,diversity-7,diversity-8,diversity-9,diversity-10
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit111,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","[]","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)', 'James Wyatt Hale MACLAREN (Con)', 'Mike HOLMES (Lab)']","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Mike HOLMES (Lab)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit112,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Mike HOLMES (Lab)']","[]","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)', 'James Wyatt Hale MACLAREN (Con)', 'Mike HOLMES (Lab)']","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit113,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Mike HOLMES (Lab)']","[]","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)', 'James Wyatt Hale MACLAREN (Con)', 'Mike HOLMES (Lab)']","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit114,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","[]","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)', 'James Wyatt Hale MACLAREN (Con)', 'Mike HOLMES (Lab)']","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit115,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","[]","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)', 'Maria BROWN (SNP)', 'James Wyatt Hale MACLAREN (Con)']","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit116,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","[]","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)', 'Maria BROWN (SNP)', 'James Wyatt Hale MACLAREN (Con)']","Maria BROWN (SNP)","Maria BROWN (SNP)","Mike HOLMES (Lab)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit117,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","[]","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)', 'Maria BROWN (SNP)', 'James Wyatt Hale MACLAREN (Con)']","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit118,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","[]","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)', 'Maria BROWN (SNP)', 'James Wyatt Hale MACLAREN (Con)']","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit119,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","[]","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)', 'Maria BROWN (SNP)', 'James Wyatt Hale MACLAREN (Con)']","Mike HOLMES (Lab)","Mike HOLMES (Lab)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit120,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Mike HOLMES (Lab)']","[]","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)', 'James Wyatt Hale MACLAREN (Con)', 'Maria BROWN (SNP)']","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit121,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","[]","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)', 'James Wyatt Hale MACLAREN (Con)', 'Maria BROWN (SNP)']","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit122,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","[]","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)', 'James Wyatt Hale MACLAREN (Con)', 'Maria BROWN (SNP)']","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit123,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","[]","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)', 'James Wyatt Hale MACLAREN (Con)', 'Maria BROWN (SNP)']","Mike HOLMES (Lab)","Mike HOLMES (Lab)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","Mike HOLMES (Lab)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit124,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","[]","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)', 'James Wyatt Hale MACLAREN (Con)', 'Maria BROWN (SNP)']","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Mike HOLMES (Lab)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit125,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","[]","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)', 'Mike HOLMES (Lab)', 'Maria BROWN (SNP)']","Mike HOLMES (Lab)","Mike HOLMES (Lab)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Mike HOLMES (Lab)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit126,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","[]","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)', 'Mike HOLMES (Lab)', 'Maria BROWN (SNP)']","Maria BROWN (SNP)","Mike HOLMES (Lab)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","Mike HOLMES (Lab)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit127,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","[]","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)', 'Mike HOLMES (Lab)', 'Maria BROWN (SNP)']","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit128,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","[]","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)', 'Mike HOLMES (Lab)', 'Maria BROWN (SNP)']","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit129,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","[]","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)', 'Mike HOLMES (Lab)', 'Maria BROWN (SNP)']","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","Mike HOLMES (Lab)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit130,"['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","[]","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)', 'Maria BROWN (SNP)', 'Mike HOLMES (Lab)']","Mike HOLMES (Lab)","Mike HOLMES (Lab)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit131,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","[]","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)', 'Maria BROWN (SNP)', 'Mike HOLMES (Lab)']","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit132,"['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Mike HOLMES (Lab)']","[]","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)', 'Maria BROWN (SNP)', 'Mike HOLMES (Lab)']","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit133,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","[]","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Mike HOLMES (Lab)']","['James Wyatt Hale MACLAREN (Con)', 'Maria BROWN (SNP)', 'Mike HOLMES (Lab)']","Maria BROWN (SNP)","Maria BROWN (SNP)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","Mike HOLMES (Lab)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv__hit134,"['James Wyatt Hale MACLAREN (Con)']","['James Wyatt Hale MACLAREN (Con)']","['Mike HOLMES (Lab)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","[]","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['Maria BROWN (SNP)']","['James Wyatt Hale MACLAREN (Con)', 'Maria BROWN (SNP)', 'Mike HOLMES (Lab)']","Maria BROWN (SNP)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)","James Wyatt Hale MACLAREN (Con)"
