file,method,candidate_cloned,percent,baseline_winner,new_winner
11.ErskineInchinnanWard_renfs12-11,AVG,James HARTE Lab,0.4,James HARTE Lab,Clone
4.PaisleyNorthWestWard_renfs12-04,AVG,Terry KELLY Lab,0.4,Terry KELLY Lab,Clone
5.PaisleySouthWard_renfs12-05,AVG,Eddie DEVINE Lab,0.4,Eddie DEVINE Lab,Clone
7.JohnstoneSouthElderslieHowwoodWard_renfs12-07,AVG,John CALDWELL Lab,0.3,John CALDWELL Lab,Iain MCMILLAN Lab
7.JohnstoneSouthElderslieHowwoodWard_renfs12-07,AVG,John CALDWELL Lab,0.4,John CALDWELL Lab,Iain MCMILLAN Lab
7.JohnstoneSouthElderslieHowwoodWard_renfs12-07,AVG,John CALDWELL Lab,0.5,John CALDWELL Lab,Iain MCMILLAN Lab
Abbey_dumgal17-05.csv,AVG,Ian BLAKE Con,0.4,Ian BLAKE Con,Clone
AirdandLochNessWard_highland12-13,AVG,Margaret Christine DAVIDSON Ind,0.4,Margaret Christine DAVIDSON Ind,Clone
AirdandLochNess_PreferenceProfile_V0001_Aird_and_Loch_Ness_06052022_161539,AVG,David FRASER Ind,0.4,David FRASER Ind,Clone
AlmondWard_edinburgh12-01.csv,AVG,Norman James WORKSNP,0.4,Norman James WORKSNP,Clone
AnTaobhSiaragusNis_eilean-siar12-09.csv,AVG,Iain MORRISON Ind,0.3,Iain MORRISON Ind,Clone
AnTaobhSiaragusNis_eilean-siar12-09.csv,AVG,Iain MORRISON Ind,0.4,Iain MORRISON Ind,Clone
AnTaobhSiaragusNis_eilean-siar17-09.csv,AVG,John Norman MACLEOD Ind,0.3,John Norman MACLEOD Ind,Clone
AnTaobhSiaragusNis_eilean-siar17-09.csv,AVG,John Norman MACLEOD Ind,0.4,John Norman MACLEOD Ind,Clone
Andersonward_anderston.csv,AVG,ALTERNATIVE NAME 3 Philip Braat Lab,0.2,ALTERNATIVE NAME 3 Philip Braat Lab,Clone
Andersonward_anderston.csv,AVG,ALTERNATIVE NAME 3 Philip Braat Lab,0.3,ALTERNATIVE NAME 3 Philip Braat Lab,Clone
Andersonward_anderston.csv,AVG,ALTERNATIVE NAME 3 Philip Braat Lab,0.4,ALTERNATIVE NAME 3 Philip Braat Lab,Clone
AnnandaleEastandEskdaleWard_dumgal12-13.csv,AVG,Con Denis MALE,0.3,Con Denis MALE,Clone
AnnandaleEastandEskdaleWard_dumgal12-13.csv,AVG,Con Denis MALE,0.4,Con Denis MALE,Clone
AnnandaleNorthWard_dumgal12-12.csv,AVG,Con Peter DIGGLE,0.3,Con Peter DIGGLE,Clone
AnnandaleNorthWard_dumgal12-12.csv,AVG,Con Peter DIGGLE,0.4,Con Peter DIGGLE,Clone
AnnandaleSouthWard_dumgal12-11.csv,AVG,Lab Sean MARSHALL,0.4,Lab Sean MARSHALL,Clone
AnnandaleSouth_dumgal17-10.csv,AVG,Ian CARRUTHERS Con,0.4,Ian CARRUTHERS Con,Clone
Annick_e-ayrshire17-01.csv,AVG,John MCFADZEAN Con,0.4,John MCFADZEAN Con,Clone
ArbroathEastandLunan_angus17-07.csv,AVG,Lois SPEED Ind,0.3,Lois SPEED Ind,Clone
ArbroathEastandLunan_angus17-07.csv,AVG,Lois SPEED Ind,0.4,Lois SPEED Ind,Clone
ArbroathWestandLetham_angus12-06.csv,AVG,SNP Alex KING,0.3,SNP Alex KING,Clone
ArbroathWestandLetham_angus12-06.csv,AVG,SNP Alex KING,0.4,SNP Alex KING,Clone
ArdrossanandArran_n-ayrshire17-05,AVG,Tony GURNEY SNP,0.4,Tony GURNEY SNP,Clone
BadenochandStrathspeyWard_highland12-21,AVG,Jaci DOUGLAS Ind,0.4,Jaci DOUGLAS Ind,Clone
BadenochandStrathspey_PreferenceProfile_V0001_Badenoch_and_Strathspey_06052022_161540,AVG,Russell JONES Ind,0.3,Russell JONES Ind,Clone
BadenochandStrathspey_PreferenceProfile_V0001_Badenoch_and_Strathspey_06052022_161540,AVG,Russell JONES Ind,0.4,Russell JONES Ind,Clone
Bailliestonward_baillieston.csv,AVG,ALTERNATIVE NAME 2 Jim Coleman Lab,0.4,ALTERNATIVE NAME 2 Jim Coleman Lab,Clone
Ballochmyle_e-ayrshire17-07.csv,AVG,Claire LEITCH SNP,0.4,Claire LEITCH SNP,Clone
Bannockburn_stirling17-07,AVG,Alasdair MACPHERSON SNP,0.4,Alasdair MACPHERSON SNP,Clone
BarraighBhatarsaighEirisgeighAgusUibhistADeas_eilean-siar12-01.csv,AVG,Donald MANFORD SNP,0.2,Donald MANFORD SNP,Clone
BarraighBhatarsaighEirisgeighAgusUibhistADeas_eilean-siar12-01.csv,AVG,Donald MANFORD SNP,0.3,Donald MANFORD SNP,Clone
BarraighBhatarsaighEirisgeighAgusUibhistADeas_eilean-siar12-01.csv,AVG,Donald MANFORD SNP,0.4,Donald MANFORD SNP,Clone
BarraighBhatarsaighEirisgeighagusUibhistaDeas_eilean-siar17-01.csv,AVG,Donald MANFORD SNP,0.2,Donald MANFORD SNP,Clone
BarraighBhatarsaighEirisgeighagusUibhistaDeas_eilean-siar17-01.csv,AVG,Donald MANFORD SNP,0.3,Donald MANFORD SNP,Clone
BarraighBhatarsaighEirisgeighagusUibhistaDeas_eilean-siar17-01.csv,AVG,Donald MANFORD SNP,0.4,Donald MANFORD SNP,Clone
BarrheadLibosideandUplawmoor_e-renfs17-1.csv,AVG,Danny DEVLIN Ind,0.4,Danny DEVLIN Ind,Clone
BarrheadWard_e-renfs12-02.csv,AVG,Danny DEVLIN Ind,0.4,Danny DEVLIN Ind,Clone
Bathgate_w-lothian12-08,AVG,Jim WALKER SNP,0.4,Jim WALKER SNP,Clone
BearsdenNorth_e-duns12-02.csv,AVG,Duncan CUMMING Ind,0.4,Duncan CUMMING Ind,Clone
BeinnNaFoghlaAgusUibhistATuath_eilean-siar12-02.csv,AVG,Uisdean ROBERTSON Ind,0.3,Uisdean ROBERTSON Ind,Clone
BeinnNaFoghlaAgusUibhistATuath_eilean-siar12-02.csv,AVG,Uisdean ROBERTSON Ind,0.4,Uisdean ROBERTSON Ind,Clone
BeinnnaFoghlaagusUibhistaTuath_eilean-siar17-02.csv,AVG,Uisdean ROBERTSON Ind,0.2,Uisdean ROBERTSON Ind,Clone
BeinnnaFoghlaagusUibhistaTuath_eilean-siar17-02.csv,AVG,Uisdean ROBERTSON Ind,0.3,Uisdean ROBERTSON Ind,Clone
BeinnnaFoghlaagusUibhistaTuath_eilean-siar17-02.csv,AVG,Uisdean ROBERTSON Ind,0.4,Uisdean ROBERTSON Ind,Clone
BishopbriggsNorthandCampsie_e-duns17-04.csv,AVG,Paul FERRETTI SNP,0.4,Paul FERRETTI SNP,Clone
BlackIsleWard_highland12-10,AVG,Billy BARCLAY Ind,0.2,Billy BARCLAY Ind,Clone
BlackIsleWard_highland12-10,AVG,Billy BARCLAY Ind,0.3,Billy BARCLAY Ind,Clone
BlackIsleWard_highland12-10,AVG,Billy BARCLAY Ind,0.4,Billy BARCLAY Ind,Clone
BlackIsle_PreferenceProfile_V0001_Black_Isle_06052022_161539,AVG,Morven-May MACCALLUM LD,0.2,Morven-May MACCALLUM LD,Clone
BlackIsle_PreferenceProfile_V0001_Black_Isle_06052022_161539,AVG,Morven-May MACCALLUM LD,0.3,Morven-May MACCALLUM LD,Clone
BlackIsle_PreferenceProfile_V0001_Black_Isle_06052022_161539,AVG,Morven-May MACCALLUM LD,0.4,Morven-May MACCALLUM LD,Clone
Bonnyrig0_midlothian12-02_cleaned,AVG,Derek MILLIGA Lab,0.4,Derek MILLIGA Lab,Clone
BrechinandEdzell_angus17-02.csv,AVG,Bob MYLES Ind,0.4,Bob MYLES Ind,Clone
BrechinandEdzell_angus17-02.csv,AVG,Bob MYLES Ind,0.4,Bob MYLES Ind,Clone
BridgeofDonWard_Ward2.csv,AVG,Alison ALPHONSE SNP,0.4,Alison ALPHONSE SNP,Clone
BridgeofDonWard_aberdeen17-02.csv,AVG,Alison ALPHONSE SNP,0.3,Alison ALPHONSE SNP,Clone
BridgeofDonWard_aberdeen17-02.csv,AVG,Alison ALPHONSE SNP,0.4,Alison ALPHONSE SNP,Clone
BuckhavenMethilAndWemyssVillagesWard_fife12-23.csv,AVG,David GRAHAM Lab,0.4,David GRAHAM Lab,Clone
BurntislandKinghornAndWesternKirkcaldyWard_fife12-10.csv,AVG,Peter GEORGE Lab,0.4,Peter GEORGE Lab,Clone
COWALWARD_argyll-bute12-06.csv,AVG,Alex MCNAUGHTON Ind,0.1,Alex MCNAUGHTON Ind,Clone
COWALWARD_argyll-bute12-06.csv,AVG,Alex MCNAUGHTON Ind,0.2,Alex MCNAUGHTON Ind,Clone
COWALWARD_argyll-bute12-06.csv,AVG,Alex MCNAUGHTON Ind,0.3,Alex MCNAUGHTON Ind,Clone
COWALWARD_argyll-bute12-06.csv,AVG,Alex MCNAUGHTON Ind,0.4,Alex MCNAUGHTON Ind,Clone
Caltonward_calton.csv,AVG,ALTERNATIVE NAME 8 George Redmond Lab,0.4,ALTERNATIVE NAME 8 George Redmond Lab,Clone
CaolandMallaigWard_highland12-12,AVG,Allan HENDERSON Ind,0.4,Allan HENDERSON Ind,Clone
CarnoustieandDistrict_angus17-05.csv,AVG,Brian David BOYD Ind,0.4,Brian David BOYD Ind,Clone
CastleDouglasandGlenkensWard_dumgal12-05.csv,AVG,Ind George N PRENTICE,0.4,Ind George N PRENTICE,Clone
CastleWard_stirling12-04,AVG,John HENDRY Lab,0.3,John HENDRY Lab,Clone
CastleWard_stirling12-04,AVG,John HENDRY Lab,0.4,John HENDRY Lab,Clone
CentralBuchanWard_aberdeenshire12-04.csv,AVG,Jim INGRAM SNP,0.4,Jim INGRAM SNP,Clone
ClackmannanshireNorth_clacks12-02.csv,AVG,SNP Donald BALSILLIE,0.4,SNP Donald BALSILLIE,Clone
ClackmannanshireWest_clacks12-01.csv,AVG,Lab George MATCHETT,0.4,Lab George MATCHETT,Clone
ClarkstonNetherleeandWilliamwood_e-renfs17-4.csv,AVG,David MACDONALD Ind,0.2,David MACDONALD Ind,Clone
ClydebankWaterfrontWard_w-duns12-06,AVG,Gail CASEY Lab,0.4,Gail CASEY Lab,Clone
ClydebankWaterfront_w-duns17-06,AVG,William HENDRIE SNP,0.4,William HENDRIE SNP,Clone
ColdsideWard_dundee12-04.csv,AVG,Jimmy BLACK SNP,0.4,Jimmy BLACK SNP,Clone
Coldside_dundee17-04.csv,AVG,Mark FLYNN SNP,0.3,Mark FLYNN SNP,Clone
Coldside_dundee17-04.csv,AVG,Mark FLYNN SNP,0.4,Mark FLYNN SNP,Clone
Craigentinny_DuddingstonWard_edinburgh12-14.csv,AVG,Stefan TYMKEWYCZSNP,0.4,Stefan TYMKEWYCZSNP,Clone
CromartyFirthWard_highland12-07,AVG,Carolyn Anne WILSON Ind,0.2,Carolyn Anne WILSON Ind,Clone
CromartyFirthWard_highland12-07,AVG,Carolyn Anne WILSON Ind,0.3,Carolyn Anne WILSON Ind,Clone
CromartyFirthWard_highland12-07,AVG,Carolyn Anne WILSON Ind,0.4,Carolyn Anne WILSON Ind,Clone
CromartyFirth_PreferenceProfile_V0001_Cromarty_Firth_06052022_161538,AVG,Molly NOLAN LD,0.2,Molly NOLAN LD,Clone
CromartyFirth_PreferenceProfile_V0001_Cromarty_Firth_06052022_161538,AVG,Molly NOLAN LD,0.3,Molly NOLAN LD,Clone
CromartyFirth_PreferenceProfile_V0001_Cromarty_Firth_06052022_161538,AVG,Molly NOLAN LD,0.4,Molly NOLAN LD,Clone
CullodenandArdersierWard_highland12-18,AVG,Roddy BALFOUR Ind,0.2,Roddy BALFOUR Ind,Clone
CullodenandArdersierWard_highland12-18,AVG,Roddy BALFOUR Ind,0.3,Roddy BALFOUR Ind,Clone
CullodenandArdersierWard_highland12-18,AVG,Roddy BALFOUR Ind,0.4,Roddy BALFOUR Ind,Clone
CullodenandArdersier_PreferenceProfile_V0001_Culloden_and_Ardersier_06052022_161539,AVG,Glynis CAMPBELL-SINCLAIR SNP,0.4,Glynis CAMPBELL-SINCLAIR SNP,Clone
CumnockandNewCumnock_e-ayrshire17-08.csv,AVG,Billy CRAWFORD Lab,0.4,Billy CRAWFORD Lab,Clone
DUNOONWARD_argyll-bute12-07.csv,AVG,Dick WALSH Ind,0.4,Dick WALSH Ind,Clone
Dalkeit0_midlothian12-03_cleaned,AVG,Alex BENNET Lab,0.4,Alex BENNET Lab,Clone
Dalkeith_midlothian17-03,AVG,Stephen CURRAN Lab,0.4,Stephen CURRAN Lab,Clone
DalryandWestKilbride_n-ayrshire17-06,AVG,Robert BARR Ind,0.3,Robert BARR Ind,Clone
DalryandWestKilbride_n-ayrshire17-06,AVG,Robert BARR Ind,0.4,Robert BARR Ind,Clone
DeeWard_dumgal12-04.csv,AVG,Ind Colin WYPER,0.4,Ind Colin WYPER,Clone
DeeandGlenkens_dumgal17-03.csv,AVG,Patsy GILROY Con,0.3,Patsy GILROY Con,Clone
DeeandGlenkens_dumgal17-03.csv,AVG,Patsy GILROY Con,0.4,Patsy GILROY Con,Clone
DennyandBanknock_falkirk12-03.csv,AVG,Johnny MCNALLY SNP,0.4,Johnny MCNALLY SNP,Clone
DingwallandSeaforthWard_highland12-09,AVG,Margaret PATERSON Ind,0.1,Margaret PATERSON Ind,Clone
DingwallandSeaforthWard_highland12-09,AVG,Margaret PATERSON Ind,0.2,Margaret PATERSON Ind,Clone
DingwallandSeaforthWard_highland12-09,AVG,Margaret PATERSON Ind,0.3,Margaret PATERSON Ind,Clone
DingwallandSeaforthWard_highland12-09,AVG,Margaret PATERSON Ind,0.4,Margaret PATERSON Ind,Clone
DingwallandSeaforth_PreferenceProfile_V0001_Dingwall_and_Seaforth_06052022_161539,AVG,Graham Alexander MACKENZIE SNP,0.4,Graham Alexander MACKENZIE SNP,Clone
DoonValley_e-ayrshire17-09.csv,AVG,Elaine DINWOODIE Lab,0.4,Elaine DINWOODIE Lab,Clone
DrumBrae_GyleWard_edinburgh12-03.csv,AVG,Karen KEIL Lab,0.4,Karen KEIL Lab,Clone
DumbartonWard_w-duns12-03,AVG,David MCBRIDE Lab,0.4,David MCBRIDE Lab,Clone
DunfermlineCentralWard_fife12-03.csv,AVG,Jim LEISHMAN Lab,0.4,Jim LEISHMAN Lab,Clone
DunfermlineSouthWard_fife12-04.csv,AVG,Cara HILTON Lab,0.4,Cara HILTON Lab,Clone
Dunoon_argyll-bute17-07.csv,AVG,Audrey E FORREST SNP,0.1,Audrey E FORREST SNP,Clone
Dunoon_argyll-bute17-07.csv,AVG,Audrey E FORREST SNP,0.2,Audrey E FORREST SNP,Clone
Dunoon_argyll-bute17-07.csv,AVG,Audrey E FORREST SNP,0.3,Audrey E FORREST SNP,Clone
Dunoon_argyll-bute17-07.csv,AVG,Audrey E FORREST SNP,0.4,Audrey E FORREST SNP,Clone
Dyce-Bucksburn-DanestoneWard_Ward1.csv,AVG,Gill AL-SAMARAI SNP,0.4,Gill AL-SAMARAI SNP,Clone
DyceBucksburnDanestoneWard_Aberdeen_2023_by_election_Dyce_Bucksburn_Danestone,AVG,Graeme LAWRENCE Lab,0.4,Graeme LAWRENCE Lab,Clone
DyceBucksburnDanestoneWard_aberdeen17-01.csv,AVG,Neil MACGREGOR SNP,0.4,Neil MACGREGOR SNP,Clone
EastBerwickshireWard_sc-borders12-07,AVG,Michael COOK Ind,0.4,Michael COOK Ind,Clone
EastEnd_dundee17-07.csv,AVG,Will DAWSON SNP,0.4,Will DAWSON SNP,Clone
EastGariochWard_aberdeenshire12-12.csv,AVG,Fergie HOOD SNP,0.4,Fergie HOOD SNP,Clone
EastMainlandSouthRonaldsayandBurray_orkney12-05,AVG,Russ MADGE Ind,0.3,Russ MADGE Ind,Clone
EastMainlandSouthRonaldsayandBurray_orkney12-05,AVG,Russ MADGE Ind,0.4,Russ MADGE Ind,Clone
EastSutherlandandEddertonWard_highland12-05,AVG,Deirdre MACKAY Lab,0.4,Deirdre MACKAY Lab,Clone
Eileana_CheWard_highland12-11,AVG,John R GORDON Ind,0.4,John R GORDON Ind,Clone
Eileana_Cheo_PreferenceProfile_V0001_Eilean_a__Che___06052022_161539,AVG,John FINLAYSON Ind,0.2,John FINLAYSON Ind,Clone
Eileana_Cheo_PreferenceProfile_V0001_Eilean_a__Che___06052022_161539,AVG,John FINLAYSON Ind,0.3,John FINLAYSON Ind,Clone
Eileana_Cheo_PreferenceProfile_V0001_Eilean_a__Che___06052022_161539,AVG,John FINLAYSON Ind,0.4,John FINLAYSON Ind,Clone
FalkirkSouth_falkirk12-07.csv,AVG,DENNIS GOLDIE Lab,0.4,DENNIS GOLDIE Lab,Clone
FochabersLhanbryde_moray17-04,AVG,Marc MACRAE Con,0.4,Marc MACRAE Con,Clone
ForfarandDistrict_angus12-03.csv,AVG,SNP Lynne DEVINE,0.4,SNP Lynne DEVINE,Clone
ForfarandDistrict_angus17-03.csv,AVG,Colin BROWN Ind,0.4,Colin BROWN Ind,Clone
Forres_moray17-08,AVG,Claire FEAVER Con,0.4,Claire FEAVER Con,Clone
FortWilliamandArdnamurchanWard_highland12-22,AVG,Thomas MACLENNAN Ind,0.2,Thomas MACLENNAN Ind,Clone
FortWilliamandArdnamurchanWard_highland12-22,AVG,Thomas MACLENNAN Ind,0.3,Thomas MACLENNAN Ind,Clone
FortWilliamandArdnamurchanWard_highland12-22,AVG,Thomas MACLENNAN Ind,0.4,Thomas MACLENNAN Ind,Clone
ForthWard_edinburgh12-04.csv,AVG,Cammy DAYLab,0.4,Cammy DAYLab,Clone
ForthandEndrickWard_stirling12-02,AVG,Graham LAMBIE SNP,0.4,Graham LAMBIE SNP,Clone
FraserburghandDistrictWard_aberdeenshire12-03.csv,AVG,Brian TOPPING SNP,0.3,Brian TOPPING SNP,Clone
FraserburghandDistrictWard_aberdeenshire12-03.csv,AVG,Brian TOPPING SNP,0.4,Brian TOPPING SNP,Clone
GalashielsandDistrictWard_sc-borders12-03,AVG,Sandy AITCHISON Scottish Borders,0.3,Sandy AITCHISON Scottish Borders,Clone
GalashielsandDistrictWard_sc-borders12-03,AVG,Sandy AITCHISON Scottish Borders,0.4,Sandy AITCHISON Scottish Borders,Clone
GeorgeSt-HarbourWard_Ward8.csv,AVG,Michael HUTCHISON SNP,0.4,Michael HUTCHISON SNP,Clone
GeorgeStHarbourWard_aberdeen17-08.csv,AVG,Dell HENRICKSON SNP,0.3,Dell HENRICKSON SNP,Clone
GeorgeStHarbourWard_aberdeen17-08.csv,AVG,Dell HENRICKSON SNP,0.4,Dell HENRICKSON SNP,Clone
GeorgeStHarbourWard_aberdeen17-08.csv,AVG,Dell HENRICKSON SNP,0.4,Dell HENRICKSON SNP,Clone
GiffnockandThornliebank_e-renfs17-3.csv,AVG,Gordon WALLACE Con,0.4,Gordon WALLACE Con,Clone
GlenrothesCentralAndThorntonWard_fife12-16.csv,AVG,Ian CRICHTON Lab,0.4,Ian CRICHTON Lab,Ross VETTRAINO SNP
GlenrothesNorthLeslieAndMarkinchWard_fife12-15.csv,AVG,Fiona GRANT SNP,0.4,Fiona GRANT SNP,Clone
GlenrothesWestAndKinglassieWard_fife12-14.csv,AVG,Betty CAMPBELL Lab,0.4,Betty CAMPBELL Lab,Clone
Grangemouth_falkirk12-02.csv,AVG,Allyson BLACK Lab,0.4,Allyson BLACK Lab,Clone
Greaterpollok_greater pollok,AVG,ALTERNATIVE NAME 4 Alex Glass Lab,0.3,ALTERNATIVE NAME 4 Alex Glass Lab,Clone
Greaterpollok_greater pollok,AVG,ALTERNATIVE NAME 4 Alex Glass Lab,0.4,ALTERNATIVE NAME 4 Alex Glass Lab,Clone
HELENSBURGHCENTRALWARD_argyll-bute12-10.csv,AVG,Vivien DANCE Ind,0.4,Vivien DANCE Ind,Clone
HaddingtonandLammermuir_e-lothian17-05.csv,AVG,John MCMILLAN Lab,0.4,John MCMILLAN Lab,Clone
HawickandDenholmWard_sc-borders12-10,AVG,Stuart MARSHALL Ind,0.4,Stuart MARSHALL Ind,Clone
HawickandHermitageWard_sc-borders12-11,AVG,Davie PATERSON Ind,0.4,Davie PATERSON Ind,Clone
HeldonandLaichWard_moray12-05,AVG,Eric MCGILLIVRAY Ind,0.4,Eric MCGILLIVRAY Ind,Clone
HeldonandLaich_moray17-05,AVG,James ALLAN Con,0.4,James ALLAN Con,Clone
HelensburghandLomondSouth_argyll-bute17-11.csv,AVG,David KINNIBURGH Con,0.4,David KINNIBURGH Con,Clone
Highland_perth-kinross12-04,AVG,Kate HOWIE SNP,0.4,Kate HOWIE SNP,Clone
Hilton-Woodside-StockethillWard_Ward5.csv,AVG,Hazel CAMERON SNP,0.4,Hazel CAMERON SNP,Clone
HiltonWoodsideStockethillWard_aberdeen17-05.csv,AVG,Neil Cameron COPLAND SNP,0.4,Neil Cameron COPLAND SNP,Clone
HoweOfFifeAndTayCoastWard_fife12-17.csv,AVG,Donald LOTHIAN LD,0.4,Donald LOTHIAN LD,Clone
HuntlyStrathbogieandHoweofAlfordWard_aberdeenshire12-14.csv,AVG,Joanna STRATHDEE SNP,0.4,Joanna STRATHDEE SNP,Clone
ISLEOFBUTEWARD_argyll-bute12-08.csv,AVG,Len SCOULLAR Ind,0.4,Len SCOULLAR Ind,Clone
InverclydeNorth_inverclyde17-04,AVG,Martin BRENNAN Lab,0.4,Martin BRENNAN Lab,Clone
InverclydeSouthWest_inverclyde17-06,AVG,Innes NELSON SNP,0.4,Innes NELSON SNP,Clone
InverclydeSouth_inverclyde17-07,AVG,John CROWTHER SNP,0.4,John CROWTHER SNP,Clone
InverkeithingAndDalgetyBayWard_fife12-06.csv,AVG,Alice MCGARRY SNP,0.4,Alice MCGARRY SNP,Clone
InvernessCentralWard_highland12-15,AVG,Janet CAMPBELL Ind,0.4,Janet CAMPBELL Ind,Clone
InvernessCentral_PreferenceProfile_V0001_Inverness_Central_06052022_161539,AVG,Michael CAMERON SNP,0.3,Michael CAMERON SNP,Clone
InvernessCentral_PreferenceProfile_V0001_Inverness_Central_06052022_161539,AVG,Michael CAMERON SNP,0.4,Michael CAMERON SNP,Clone
InvernessNess-sideWard_highland12-16,AVG,Norrie DONALD Ind,0.3,Norrie DONALD Ind,Clone
InvernessNess-sideWard_highland12-16,AVG,Norrie DONALD Ind,0.4,Norrie DONALD Ind,Clone
InvernessNess-side_PreferenceProfile_V0001_Inverness_Ness_side_06052022_161539,AVG,Alasdair CHRISTIE Scottish LD,0.4,Alasdair CHRISTIE Scottish LD,Clone
InvernessSouthWard_highland12-20,AVG,Carolyn CADDICK LD,0.3,Carolyn CADDICK LD,Clone
InvernessSouthWard_highland12-20,AVG,Carolyn CADDICK LD,0.4,Carolyn CADDICK LD,Clone
InvernessSouth_PreferenceProfile_V0001_Inverness_South_06052022_161540,AVG,Ken GOWANS SNP,0.4,Ken GOWANS SNP,Clone
InvernessWestWard_highland12-14,AVG,Graham ROSS Ind,0.3,Graham ROSS Ind,Clone
InvernessWestWard_highland12-14,AVG,Graham ROSS Ind,0.4,Graham ROSS Ind,Clone
InvernessWest_PreferenceProfile_V0001_Inverness_West_06052022_161539,AVG,Alex GRAHAM LD,0.3,Alex GRAHAM LD,Clone
InvernessWest_PreferenceProfile_V0001_Inverness_West_06052022_161539,AVG,Alex GRAHAM LD,0.4,Alex GRAHAM LD,Clone
InverurieandDistrictWard_aberdeenshire12-11.csv,AVG,Bryan STUART SNP,0.3,Bryan STUART SNP,Clone
InverurieandDistrictWard_aberdeenshire12-11.csv,AVG,Bryan STUART SNP,0.4,Bryan STUART SNP,Clone
IrvineSouth_n-ayrshire17-10,AVG,Christina LARSEN SNP,0.4,Christina LARSEN SNP,Clone
IrvineValley_e-ayrshire17-06.csv,AVG,Elena WHITHAM SNP,0.4,Elena WHITHAM SNP,Clone
IrvineWest_n-ayrshire17-01,AVG,Ian CLARKSON Lab,0.4,Ian CLARKSON Lab,Clone
IsleofBute_argyll-bute17-08.csv,AVG,Jean Murray MOFFAT Ind,0.4,Jean Murray MOFFAT Ind,Clone
JedburghandDistrictWard_sc-borders12-09,AVG,Len WYSE Con,0.3,Len WYSE Con,Jim BROWN SNP
JedburghandDistrictWard_sc-borders12-09,AVG,Sandy SCOTT Con,0.3,Len WYSE Con,Jim BROWN SNP
JedburghandDistrictWard_sc-borders12-09,AVG,Len WYSE Con,0.4,Len WYSE Con,Clone
KINTYREANDTHEISLANDSWARD_argyll-bute12-02.csv,AVG,Anne HORN SNP,0.4,Anne HORN SNP,Clone
KelsoDistrictWard_sc-borders12-08,AVG,Tom WEATHERSTON Con,0.3,Tom WEATHERSTON Con,Clone
KelsoDistrictWard_sc-borders12-08,AVG,Tom WEATHERSTON Con,0.4,Tom WEATHERSTON Con,Clone
KilbirnieandBeith_n-ayrshire17-07,AVG,Donald L REID Ind,0.4,Donald L REID Ind,Clone
Kincorth-Nigg-CoveWard_Ward13.csv,AVG,Alex NICOLL SNP,0.4,Alex NICOLL SNP,Clone
KincorthNiggCoveWard_aberdeen17-13.csv,AVG,Stephen FLYNN SNP,0.4,Stephen FLYNN SNP,Clone
Kinross-shire_perth-kinross12-08,AVG,Willie ROBERTSON LD,0.2,Willie ROBERTSON LD,Clone
Kinross-shire_perth-kinross12-08,AVG,Willie ROBERTSON LD,0.3,Willie ROBERTSON LD,Clone
Kinross-shire_perth-kinross12-08,AVG,Willie ROBERTSON LD,0.4,Willie ROBERTSON LD,Clone
KintyreandtheIslands_argyll-bute17-02.csv,AVG,Robin CURRIE LD,0.4,Robin CURRIE LD,Clone
KirkintillochEastandNorthandTwechar_e-duns17-07.csv,AVG,John JAMIESON SNP,0.4,John JAMIESON SNP,Clone
KirkintillochEastandTwechar_e-duns12-08.csv,AVG,Stewart MACDONALD Lab,0.4,Stewart MACDONALD Lab,Clone
KirkintillochEastandTwechar_e-duns12-08.csv,AVG,Stewart MACDONALD Lab,0.4,Stewart MACDONALD Lab,Clone
KirkintillochEastandTwechar_e-duns12-08.csv,AVG,Stewart MACDONALD Lab,0.4,Stewart MACDONALD Lab,Clone
KirkintillochEastandTwechar_e-duns12-08.csv,AVG,Stewart MACDONALD Lab,0.4,Stewart MACDONALD Lab,Clone
KirkwallEastWard_orkney17-01,AVG,Steven HEDDLE Ind,0.1,Steven HEDDLE Ind,Clone
KirkwallEastWard_orkney17-01,AVG,Steven HEDDLE Ind,0.2,Steven HEDDLE Ind,Clone
KirkwallEastWard_orkney17-01,AVG,Steven HEDDLE Ind,0.3,Steven HEDDLE Ind,Clone
KirkwallEastWard_orkney17-01,AVG,Steven HEDDLE Ind,0.4,Steven HEDDLE Ind,Clone
KirkwallEast_orkney12-01,AVG,Janice ANNAL Ind,0.1,Janice ANNAL Ind,Clone
KirkwallEast_orkney12-01,AVG,Janice ANNAL Ind,0.2,Janice ANNAL Ind,Clone
KirkwallEast_orkney12-01,AVG,Janice ANNAL Ind,0.3,Janice ANNAL Ind,Clone
KirkwallEast_orkney12-01,AVG,Janice ANNAL Ind,0.4,Janice ANNAL Ind,Clone
KirkwallWestandOrphirWard_orkney17-02,AVG,Leslie MANSON Ind,0.3,Leslie MANSON Ind,Clone
KirkwallWestandOrphirWard_orkney17-02,AVG,Leslie MANSON Ind,0.4,Leslie MANSON Ind,Clone
KirkwallWestandOrphir_orkney12-02,AVG,Jack MOODIE Ind,0.1,Jack MOODIE Ind,Clone
KirkwallWestandOrphir_orkney12-02,AVG,Jack MOODIE Ind,0.2,Jack MOODIE Ind,Clone
KirkwallWestandOrphir_orkney12-02,AVG,Jack MOODIE Ind,0.3,Jack MOODIE Ind,Clone
KirkwallWestandOrphir_orkney12-02,AVG,Jack MOODIE Ind,0.4,Jack MOODIE Ind,Clone
