file,candidate_cloned,percent,unique_winners,diverges,method
Oakland_11022010_SchoolDirectorDistrict6.csv,CHRISTOPHER DOBBINS,0.5,['CHRISTOPHER DOBBINS'],False,AVG
Oakland_11062018_SchoolDirectorDistrict4.csv,CLARISSA DOUTHERD,0.5,['GARY D. YEE'],False,AVG
Oakland_11062018_SchoolDirectorDistrict4.csv,GARY D. YEE,0.5,['GARY D. YEE'],False,AVG
Oakland_11082016_CityCouncilDistrict1.csv,DAN KALB,0.5,['DAN KALB'],False,AVG
Oakland_11082016_CityCouncilDistrict5.csv,NOEL GALLO,0.5,['NOEL GALLO'],False,AVG
Oakland_11082016_SchoolDirectorDistrict1.csv,DON MACLEAY,0.5,['JODY LONDON'],False,AVG
Oakland_11082016_SchoolDirectorDistrict1.csv,JODY LONDON,0.5,['JODY LONDON'],False,AVG
Oakland_11082022_CityAuditor.csv,COURTNEY RUBY,0.5,['COURTNEY RUBY'],False,AVG
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT9.csv,HILLARY RONEN,0.5,['HILLARY RONEN'],False,AVG
SanFrancisco_11052019_CityAttorney.csv,DENNIS J. HERRERA,0.5,['DENNIS J. HERRERA'],False,AVG
SanFrancisco_11052019_PublicDefender.csv,MANOHAR MANO RAJU,0.5,['MANOHAR MANO RAJU'],False,AVG
SanFrancisco_11052019_Treasurer.csv,JOSÉ CISNEROS,0.5,['JOSÉ CISNEROS'],False,AVG
SanFrancisco_11062018_BoardofSupervisorsDistrict8.csv,LAWRENCE STARK DAGESSE,0.5,['RAFAEL MANDELMAN'],False,AVG
SanFrancisco_11062018_BoardofSupervisorsDistrict8.csv,RAFAEL MANDELMAN,0.5,['RAFAEL MANDELMAN'],False,AVG
SanFrancisco_11062018_PublicDefender.csv,JEFF ADACHI,0.5,['JEFF ADACHI'],False,AVG
SanFrancisco_11082016_BoardofSupervisorsDistrict5.csv,DEAN PRESTON,0.5,['LONDON BREED'],False,AVG
SanFrancisco_11082022_BoardofSupervisorsD10.csv,SHAMANN WALTON,0.5,['SHAMANN WALTON'],False,AVG
SanLeandro_11062018_CountyCouncilDistrict3.csv,LEE THOMAS,0.5,['VICTOR AGUILAR JR.'],False,AVG
SanLeandro_11062018_CountyCouncilDistrict3.csv,VICTOR AGUILAR JR.,0.5,['VICTOR AGUILAR JR.'],False,AVG
SanLeandro_11082016_CountyCouncilDistrict2.csv,BRYAN AZEVEDO,0.5,['ED HERNANDEZ'],False,AVG
SanLeandro_11082016_CountyCouncilDistrict2.csv,ED HERNANDEZ,0.5,['ED HERNANDEZ'],False,AVG
SanLeandro_11082016_CountyCouncilDistrict6.csv,PETE BALLEW,0.5,['PETE BALLEW'],False,AVG
StLouisPark_11022021_CityCouncilWard1.csv,Margaret Rog,0.5,['Margaret Rog'],False,AVG
StLouisPark_11022021_CityCouncilWard4.csv,Tim Brausen,0.5,['Tim Brausen'],False,AVG
TakomaPark_11082022_CityCouncilWard4.csv,Terry Seamens,0.5,['Terry Seamens'],False,AVG
Alaska_11052024_StateHouseD13.csv,Gottshall Heather,0.5,"['Clone', 'Gottshall Heather']",True,OM
Alaska_11082022_HouseDistrict1.csv,Bynum Jeremy T.,0.5,"['Bynum Jeremy T.', 'Clone']",True,OM
Oakland_11062018_CityCouncilDistrict4.csv,PAM HARRIS,0.5,"['Clone', 'SHENG THAO']",True,OM
SanFrancisco_11082016_BoardofSupervisorsDistrict5.csv,DEAN PRESTON,0.5,"['Clone', 'DEAN PRESTON']",True,OM
SanLeandro_11062018_CountyCouncilDistrict3.csv,LEE THOMAS,0.5,"['Clone', 'LEE THOMAS']",True,OM
Cambridge_11052013_SchoolCommittee.csv,Cronin Fran Albin,0.0,['Nolan Patricia M.'],False,OM
Cambridge_11052013_SchoolCommittee.csv,Fantini Alfred B.,0.0,['Nolan Patricia M.'],False,OM
Cambridge_11052013_SchoolCommittee.csv,Harding Jr. Richard,0.0,['Nolan Patricia M.'],False,OM
Cambridge_11052013_SchoolCommittee.csv,Holland John J.,0.0,['Nolan Patricia M.'],False,OM
Cambridge_11052013_SchoolCommittee.csv,Kelly Kathleen M.,0.0,['Nolan Patricia M.'],False,OM
Cambridge_11052013_SchoolCommittee.csv,Nolan Patricia M.,0.0,['Nolan Patricia M.'],False,OM
Cambridge_11052013_SchoolCommittee.csv,Osborne Mervan F.,0.0,['Nolan Patricia M.'],False,OM
Cambridge_11052013_SchoolCommittee.csv,Write-In 2,0.0,['Nolan Patricia M.'],False,OM
Cambridge_11052013_SchoolCommittee.csv,Write-In 3,0.0,['Nolan Patricia M.'],False,OM
Cambridge_11052013_SchoolCommittee.csv,Write-In 6,0.0,['Nolan Patricia M.'],False,OM
Cambridge_11052013_SchoolCommittee.csv,none,0.0,['Nolan Patricia M.'],False,OM
Cambridge_11072017_SchoolCommittee.csv,Write-In 06,0.0,['Nolan Patricia M.'],False,OM
Cambridge_11072017_SchoolCommittee.csv,none,0.0,['Nolan Patricia M.'],False,OM
Eastpointe_11022021_CityCouncil.csv,Rob Baker,0.0,['Cardi DeMonaco Jr.'],False,OM
SanFrancisco_11062007_Mayor.csv,Gavin Newsom,0.0,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,George Davis,0.0,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,H. Brown,0.0,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Harold M. Hoogasian,0.0,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,John Rinaldi,0.0,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Josh Wolf,0.0,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Lonnie S. Holmes,0.0,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Michael Powers,0.0,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Wilma Pang,0.0,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Write-In Kenneth Kahn,0.0,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Write-In Lea Sherman,0.0,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Write-In Patrick Monette-Shaw,0.0,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Write-In Robert Kully,0.0,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Write-In Robert McCullough,0.0,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,Write-In Rodney Hauge,0.0,['Gavin Newsom'],False,OM
SanFrancisco_11062007_Mayor.csv,none,0.0,['Gavin Newsom'],False,OM
SanFrancisco_11082011_Mayor.csv,CESAR ASCARRUNZ,0.0,['ED LEE'],False,OM
SanFrancisco_11082011_Mayor.csv,DAVID CHIU,0.0,['ED LEE'],False,OM
SanFrancisco_11082011_Mayor.csv,DENNIS HERRERA,0.0,['ED LEE'],False,OM
SanFrancisco_11082011_Mayor.csv,JEFF ADACHI,0.0,['ED LEE'],False,OM
SanFrancisco_11082011_Mayor.csv,JOANNA REES,0.0,['ED LEE'],False,OM
SanFrancisco_11082011_Mayor.csv,JOHN AVALOS,0.0,['ED LEE'],False,OM
SanFrancisco_11082011_Mayor.csv,LELAND YEE,0.0,['ED LEE'],False,OM
SanFrancisco_11082011_Mayor.csv,PHIL TING,0.0,['ED LEE'],False,OM
SanFrancisco_11082011_Mayor.csv,TONY HALL,0.0,['ED LEE'],False,OM
SanFrancisco_11082011_Mayor.csv,WRITE-IN DAVID VILLA-LOBOS,0.0,['ED LEE'],False,OM
SanFrancisco_11082011_Mayor.csv,WRITE-IN GILBERT LOUIS FRANCIS,0.0,['ED LEE'],False,OM
SanFrancisco_11082011_Mayor.csv,WRITE-IN HAROLD MILLER,0.0,['ED LEE'],False,OM
SanFrancisco_11082011_Mayor.csv,WRITE-IN LEA SHERMAN,0.0,['ED LEE'],False,OM
