file,first_flip_percent,method
Oakland_11082016_SchoolDirectorDistrict5.csv,0.4,OM
Oakland_11082022_Schoolboarddistrict4.csv,0.4,OM
PierceCounty_11042008_CountyExecutiveMember.csv,0.4,OM
Portland_06142022_SchoolboardAL-1.csv,0.4,OM
SanFrancisco_06052018_Mayor.csv,0.4,OM
SanFrancisco_11022010_BoardofSupervisorsDistrict6.csv,0.4,OM
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,0.4,OM
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,0.4,OM
SanFrancisco_11052004_BoardofSupervisorsDistrict1.csv,0.4,OM
SanFrancisco_11052019_DistrictAttorney.csv,0.4,OM
SanFrancisco_11052024_BoS_D1.csv,0.4,OM
SanFrancisco_11052024_BoS_D5.csv,0.4,OM
SanFrancisco_11052024_BoS_D7.csv,0.4,OM
SanFrancisco_11062018_BoardofSupervisorsDistrict2.csv,0.4,OM
SanFrancisco_11072006_BoardofSupervisorsDistrict4.csv,0.4,OM
SanFrancisco_11072006_BoardofSupervisorsDistrict6.csv,0.4,OM
SanFrancisco_11082016_BoardofSupervisorsDistrict1.csv,0.4,OM
SanFrancisco_11082016_BoardofSupervisorsDistrict11.csv,0.4,OM
SanFrancisco_11082016_BoardofSupervisorsDistrict5.csv,0.4,OM
SanFrancisco_11082022_BoardofSupervisorsD4.csv,0.4,OM
APA 1999.csv,0.5,OM
APA 2005.csv,0.5,OM
APA 2007.csv,0.5,OM
APA 2009.csv,0.5,OM
APA 2018 BOD race2.csv,0.5,OM
APA 2020 BOD race2.csv,0.5,OM
Alaska_11052024_StateHouseD16.csv,0.5,OM
Alaska_11052024_StateHouseD30.csv,0.5,OM
Alaska_11052024_StateHouseD34.csv,0.5,OM
Alaska_11052024_StateHouseD38.csv,0.5,OM
Alaska_11052024_StateSenateD.csv,0.5,OM
Alaska_11052024_StateSenateL.csv,0.5,OM
Alaska_11082022_GovernorLieutenantGovernor.csv,0.5,OM
Alaska_11082022_SenateDistrictD.csv,0.5,OM
Alaska_11082022_SenateDistrictG.csv,0.5,OM
Alaska_11082022_SenateDistrictP.csv,0.5,OM
Alaska_11082022_USRepresentative.csv,0.5,OM
Berkeley_05282024_Citycouncildistrict4specialelection.csv,0.5,OM
Berkeley_11052024_Mayor.csv,0.5,OM
Berkeley_11062012_CityCouncilDistrict5.csv,0.5,OM
Berkeley_11082016_CityCouncilDistrict2.csv,0.5,OM
Bloomington_11072023_CityCouncilDistrict4.csv,0.5,OM
Burlington_03052024_Mayor.csv,0.5,OM
Burlington_03072023_CityCouncilEastDistrict.csv,0.5,OM
Corvallis_11082022_Mayor.csv,0.5,OM
Minneapolis_11022021_CityCouncilWard1.csv,0.5,OM
Minneapolis_11022021_CityCouncilWard3.csv,0.5,OM
Minneapolis_11022021_ParkBoardDistrict6.csv,0.5,OM
Minneapolis_11052013_Ward13CityCouncil.csv,0.5,OM
Minneapolis_11052013_Ward9CityCouncil.csv,0.5,OM
Minneapolis_11062009_PRBoardDistrict6.csv,0.5,OM
Minneapolis_11062009_Ward5CityCouncil.csv,0.5,OM
Minneapolis_11072017_Ward1CityCouncil.csv,0.5,OM
Minneapolis_11072017_Ward3CityCouncil.csv,0.5,OM
Minnetonka_11072023_CityCouncilWard3.csv,0.5,OM
Minnetonka_11072023_CityCouncilWard4.csv,0.5,OM
NewYorkCity_06222021_DEMBoroughPresidentBronx.csv,0.5,OM
NewYorkCity_06222021_DEMBoroughPresidentNewYork.csv,0.5,OM
NewYorkCity_06222021_DEMCouncilMember19thCouncilDistrict.csv,0.5,OM
NewYorkCity_06222021_DEMCouncilMember30thCouncilDistrict.csv,0.5,OM
NewYorkCity_06222021_DEMCouncilMember35thCouncilDistrict.csv,0.5,OM
NewYorkCity_06222021_DEMCouncilMember42ndCouncilDistrict.csv,0.5,OM
NewYorkCity_06222021_REPCouncilMember15thCouncilDistrict.csv,0.5,OM
Oakland_11032020_MemberCityCouncilAtLargeOaklandRCV.csv,0.5,OM
Oakland_11042014_SchoolDirectorDistrict4.csv,0.5,OM
Oakland_11052024_CityCouncilD7.csv,0.5,OM
Oakland_11052024_School_Director_D3.csv,0.5,OM
Oakland_11052024_School_Director_D5.csv,0.5,OM
Oakland_11062012_CityCouncilDistrict5.csv,0.5,OM
Oakland_11062012_SchoolDirectorDistrict5.csv,0.5,OM
Oakland_11062018_CityCouncilDistrict4.csv,0.5,OM
Oakland_11082016_SchoolDirectorDistrict3.csv,0.5,OM
SanFrancisco_11022010_BoardofSupervisorsDistrict8.csv,0.5,OM
SanFrancisco_11032015_BoardofSupervisorsDistrict3.csv,0.5,OM
SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,0.5,OM
SanFrancisco_11082011_DistrictAttorney.csv,0.5,OM
SanFrancisco_11082011_Sheriff.csv,0.5,OM
SanFrancisco_11082022_BoardofSupervisorsD6.csv,0.5,OM
SanFrancisco_11082022_DistrictAttorney.csv,0.5,OM
SanLeandro_11022010_CountyCouncilDistrict5.csv,0.5,OM
SanLeandro_11062012_CountyCouncilDistrict2.csv,0.5,OM
SanLeandro_11062018_CountyCouncilDistrict3.csv,0.5,OM
TakomaPark_11082022_CityCouncilWard6.csv,0.5,OM
Cambridge_11062007_SchoolCommittee.csv,0.1,PM
Cambridge_11082005_SchoolCommittee.csv,0.1,PM
LasCruces_11052019_MAYORCITYOFLASCRUCES.csv,0.1,PM
Lehi_11022021_CityCouncil.csv,0.1,PM
Portland_06082021_charter_commission_at_large.csv,0.1,PM
Vineyard_11052019_CityCouncil.csv,0.1,PM
NewYorkCity_06222021_DEMCouncilMember49thCouncilDistrict.csv,0.3,PM
Springville_11022021_CityCouncil4yr.csv,0.3,PM
NewYorkCity_06222021_DEMCouncilMember15thCouncilDistrict.csv,0.4,PM
NewYorkCity_06222021_DEMCouncilMember18thCouncilDistrict.csv,0.4,PM
NewYorkCity_06222021_DEMCouncilMember1stCouncilDistrict.csv,0.4,PM
NewYorkCity_06222021_DEMCouncilMember20thCouncilDistrict.csv,0.4,PM
NewYorkCity_06222021_DEMCouncilMember25thCouncilDistrict.csv,0.4,PM
NewYorkCity_06222021_DEMCouncilMember46thCouncilDistrict.csv,0.4,PM
Portland_06142022_SchoolboardAL-1.csv,0.4,PM
