,file_name,num_cands,old_winner,new_winner,ballot_change_num,modified_ballots
10,./data/america/Alaska/Alaska_11082022_SenateDistrictN.csv,4,A,B,3760,"[['A', 'AB', 2522], ['AC', 'ABC', 300], ['ACB', 'ABC', 719], ['ACBD', 'ABCD', 8], ['ACD', 'ABCD', 1], ['ACDB', 'ABCD', 4], ['AD', 'ABD', 11], ['ADB', 'ABD', 1], ['ADC', 'ABDC', 1], ['ADCB', 'ABDC', 3], ['CA', 'CAB', 176], ['CAD', 'CABD', 5], ['CADB', 'CABD', 1], ['CDA', 'CDAB', 1], ['DA', 'DAB', 2], ['DCA', 'DCAB', 5]]"
11,./data/america/Alaska/Alaska_11052024_StateSenateL.csv,4,C,A,7226,"[['BC', 'BCA', 376], ['BCD', 'BCAD', 2], ['BCDA', 'BCAD', 4], ['BDC', 'BDCA', 1], ['C', 'CA', 5453], ['CB', 'CAB', 759], ['CBA', 'CAB', 539], ['CBAD', 'CABD', 8], ['CBD', 'CABD', 7], ['CBDA', 'CABD', 11], ['CD', 'CAD', 28], ['CDA', 'CAD', 4], ['CDAB', 'CADB', 4], ['CDB', 'CADB', 4], ['CDBA', 'CADB', 21], ['DC', 'DCA', 3], ['DCBA', 'DCAB', 2]]"
12,./data/america/Alaska/Alaska_11082022_HouseDistrict31.csv,4,B,A,1779,"[['B', 'BA', 1335], ['BC', 'BAC', 64], ['BCA', 'BAC', 318], ['BCAD', 'BACD', 2], ['BCD', 'BACD', 2], ['BCDA', 'BACD', 2], ['BD', 'BAD', 15], ['BDA', 'BAD', 1], ['BDAC', 'BADC', 5], ['BDCA', 'BADC', 8], ['CB', 'CBA', 25], ['CBD', 'CBAD', 1], ['DCB', 'DCBA', 1]]"
13,./data/america/Alaska/Alaska_11052024_StateHouseD40.csv,4,C,B,1255,"[['C', 'CB', 820], ['CADB', 'CBAD', 1], ['CD', 'CBD', 104], ['CDA', 'CBDA', 2], ['CDAB', 'CBDA', 3], ['CDB', 'CBD', 234], ['CDBA', 'CBDA', 1], ['DC', 'DCB', 88], ['DCA', 'DCBA', 1], ['DCAB', 'DCBA', 1]]"
14,./data/america/Alaska/Alaska_11052024_StateHouseD38.csv,5,D,A,1421,"[['BCD', 'BCDA', 22], ['BD', 'BDA', 100], ['BDC', 'BDAC', 56], ['BDCA', 'BDAC', 90], ['BDE', 'BDAE', 1], ['BDECA', 'BDAEC', 1], ['CBD', 'CBDA', 7], ['CD', 'CDA', 6], ['CDB', 'CDAB', 9], ['CDBA', 'CDAB', 24], ['D', 'DA', 661], ['DB', 'DAB', 46], ['DBA', 'DAB', 38], ['DBAC', 'DABC', 65], ['DBC', 'DABC', 24], ['DBCA', 'DABC', 92], ['DBCAE', 'DABCE', 3], ['DC', 'DAC', 23], ['DCA', 'DAC', 9], ['DCAB', 'DACB', 35], ['DCB', 'DACB', 20], ['DCBA', 'DACB', 84], ['DCBAE', 'DACBE', 1], ['DEBAC', 'DAEBC', 1], ['DECAB', 'DAECB', 1], ['ECDBA', 'ECDAB', 1], ['EDCBA', 'EDACB', 1]]"
15,./data/america/Alaska/Alaska_11082022_USSenator.csv,5,D,A,127221,"[['BCD', 'BCDA', 62], ['BCDE', 'BCDAE', 1], ['BD', 'BDA', 13253], ['BDC', 'BDAC', 232], ['BDCA', 'BDAC', 1073], ['BDCAE', 'BDACE', 16], ['BDCE', 'BDACE', 3], ['BDCEA', 'BDACE', 3], ['BDE', 'BDAE', 277], ['BDEA', 'BDAE', 31], ['BDEAC', 'BDAEC', 138], ['BDEC', 'BDAEC', 18], ['BDECA', 'BDAEC', 28], ['BECD', 'BECDA', 3], ['BED', 'BEDA', 55], ['BEDC', 'BEDAC', 6], ['BEDCA', 'BEDAC', 14], ['CBD', 'CBDA', 140], ['CBDEA', 'CBDAE', 1], ['CBED', 'CBEDA', 1], ['CD', 'CDA', 6530], ['CDB', 'CDAB', 199], ['CDBA', 'CDAB', 696], ['CDBAE', 'CDABE', 4], ['CDBE', 'CDABE', 7], ['CDBEA', 'CDABE', 2], ['CDE', 'CDAE', 64], ['CDEA', 'CDAE', 9], ['CDEAB', 'CDAEB', 12], ['CDEB', 'CDAEB', 4], ['CDEBA', 'CDAEB', 4], ['CEBD', 'CEBDA', 9], ['CED', 'CEDA', 68], ['CEDB', 'CEDAB', 14], ['CEDBA', 'CEDAB', 7], ['D', 'DA', 36470], ['DB', 'DAB', 34345], ['DBA', 'DAB', 6385], ['DBAC', 'DABC', 11740], ['DBACE', 'DABCE', 70], ['DBAE', 'DABE', 235], ['DBAEC', 'DABEC', 520], ['DBC', 'DABC', 693], ['DBCA', 'DABC', 1914], ['DBCAE', 'DABCE', 32], ['DBCE', 'DABCE', 9], ['DBCEA', 'DABCE', 4], ['DBE', 'DABE', 552], ['DBEA', 'DABE', 94], ['DBEAC', 'DABEC', 341], ['DBEC', 'DABEC', 28], ['DBECA', 'DABEC', 42], ['DC', 'DAC', 3467], ['DCA', 'DAC', 1574], ['DCAB', 'DACB', 2296], ['DCABE', 'DACBE', 40], ['DCAE', 'DACE', 21], ['DCAEB', 'DACEB', 19], ['DCB', 'DACB', 414], ['DCBA', 'DACB', 1627], ['DCBAE', 'DACBE', 21], ['DCBE', 'DACBE', 11], ['DCBEA', 'DACBE', 5], ['DCE', 'DACE', 27], ['DCEA', 'DACE', 11], ['DCEAB', 'DACEB', 6], ['DCEB', 'DACEB', 4], ['DCEBA', 'DACEB', 3], ['DE', 'DAE', 420], ['DEA', 'DAE', 43], ['DEAB', 'DAEB', 24], ['DEABC', 'DAEBC', 77], ['DEAC', 'DAEC', 74], ['DEACB', 'DAECB', 14], ['DEB', 'DAEB', 85], ['DEBA', 'DAEB', 13], ['DEBAC', 'DAEBC', 90], ['DEBC', 'DAEBC', 10], ['DEBCA', 'DAEBC', 19], ['DEC', 'DAEC', 13], ['DECA', 'DAEC', 5], ['DECAB', 'DAECB', 12], ['DECB', 'DAECB', 9], ['DECBA', 'DAECB', 7], ['EBCD', 'EBCDA', 2], ['EBD', 'EBDA', 20], ['EBDC', 'EBDAC', 11], ['EBDCA', 'EBDAC', 7], ['ECBD', 'ECBDA', 2], ['ECD', 'ECDA', 26], ['ECDB', 'ECDAB', 6], ['ECDBA', 'ECDAB', 4], ['ED', 'EDA', 142], ['EDB', 'EDAB', 19], ['EDBA', 'EDAB', 4], ['EDBAC', 'EDABC', 9], ['EDBC', 'EDABC', 6], ['EDBCA', 'EDABC', 1], ['EDC', 'EDAC', 12], ['EDCA', 'EDAC', 6], ['EDCAB', 'EDACB', 7], ['EDCB', 'EDACB', 8], ['EDCBA', 'EDACB', 10]]"
16,./data/america/Alaska/Alaska_11052024_StateHouseD36.csv,5,D,A,2550,"[['BCD', 'BCDA', 4], ['BD', 'BDA', 22], ['BDCA', 'BDAC', 16], ['BDEAC', 'BDAEC', 2], ['CBD', 'CBDA', 22], ['CBDEA', 'CBDAE', 1], ['CBED', 'CBEDA', 1], ['CD', 'CDA', 120], ['CDB', 'CDAB', 11], ['CDBA', 'CDAB', 41], ['CDBAE', 'CDABE', 1], ['CDBE', 'CDABE', 1], ['CDBEA', 'CDABE', 1], ['CDE', 'CDAE', 2], ['CEDBA', 'CEDAB', 2], ['D', 'DA', 1982], ['DB', 'DAB', 67], ['DBA', 'DAB', 44], ['DBAC', 'DABC', 35], ['DBC', 'DABC', 5], ['DBCA', 'DABC', 52], ['DBCEA', 'DABCE', 1], ['DBE', 'DABE', 2], ['DBEA', 'DABE', 1], ['DC', 'DAC', 39], ['DCA', 'DAC', 18], ['DCAB', 'DACB', 23], ['DCB', 'DACB', 11], ['DCBA', 'DACB', 15], ['DCEBA', 'DACEB', 2], ['DE', 'DAE', 1], ['DEAB', 'DAEB', 1], ['DEABC', 'DAEBC', 2], ['EDBCA', 'EDABC', 2]]"
17,./data/america/Alaska/Alaska_11082022_HouseDistrict11.csv,4,D,B,1580,"[['AD', 'ADB', 10], ['CAD', 'CADB', 2], ['CD', 'CDB', 244], ['CDA', 'CDBA', 2], ['CDAB', 'CDBA', 1], ['D', 'DB', 1117], ['DA', 'DBA', 2], ['DAB', 'DBA', 5], ['DABC', 'DBAC', 1], ['DACB', 'DBAC', 2], ['DC', 'DBC', 75], ['DCB', 'DBC', 119]]"
18,./data/america/Alaska/Alaska_11082022_HouseDistrict18.csv,4,C,A,848,"[['BC', 'BCA', 199], ['BCDA', 'BCAD', 2], ['BDC', 'BDCA', 1], ['C', 'CA', 189], ['CB', 'CAB', 292], ['CBA', 'CAB', 150], ['CBD', 'CABD', 6], ['CBDA', 'CABD', 6], ['DC', 'DCA', 1], ['DCB', 'DCAB', 2]]"
19,./data/america/Alaska/Alaska_11052024_StateSenateF.csv,4,A,B,6271,"[['A', 'AB', 5337], ['AC', 'ABC', 240], ['ACB', 'ABC', 234], ['ACBD', 'ABCD', 4], ['ACDB', 'ABCD', 1], ['AD', 'ABD', 16], ['ADB', 'ABD', 1], ['ADBC', 'ABDC', 8], ['CA', 'CAB', 420], ['CAD', 'CABD', 1], ['CDA', 'CDAB', 4], ['DA', 'DAB', 5]]"
20,./data/america/Alaska/Alaska_11082022_SenateDistrictD.csv,4,C,A,4756,"[['BC', 'BCA', 161], ['BCD', 'BCAD', 2], ['BCDA', 'BCAD', 1], ['BDC', 'BDCA', 2], ['C', 'CA', 3488], ['CB', 'CAB', 498], ['CBA', 'CAB', 511], ['CBAD', 'CABD', 5], ['CBD', 'CABD', 8], ['CBDA', 'CABD', 6], ['CD', 'CAD', 35], ['CDA', 'CAD', 1], ['CDAB', 'CADB', 1], ['CDB', 'CADB', 3], ['CDBA', 'CADB', 5], ['DC', 'DCA', 22], ['DCB', 'DCAB', 6], ['DCBA', 'DCAB', 1]]"
21,./data/america/Alaska/Alaska_11052024_StateHouseD6.csv,4,B,A,5264,"[['B', 'BA', 4253], ['BC', 'BAC', 559], ['BCA', 'BAC', 236], ['BCAD', 'BACD', 2], ['BCD', 'BACD', 6], ['BCDA', 'BACD', 11], ['BD', 'BAD', 10], ['BDAC', 'BADC', 1], ['BDC', 'BADC', 3], ['BDCA', 'BADC', 3], ['CB', 'CBA', 175], ['CBD', 'CBAD', 2], ['CBDA', 'CBAD', 3]]"
22,./data/america/Alaska/Alaska_11082022_HouseDistrict34.csv,4,B,C,3722,"[['AB', 'ABC', 265], ['ABD', 'ABCD', 2], ['ABDC', 'ABCD', 5], ['B', 'BC', 1404], ['BA', 'BCA', 1557], ['BAC', 'BCA', 425], ['BAD', 'BCAD', 36], ['BADC', 'BCAD', 9], ['BD', 'BCD', 9], ['BDA', 'BCDA', 2], ['BDAC', 'BCDA', 1], ['DAB', 'DABC', 3], ['DB', 'DBC', 1], ['DBA', 'DBCA', 1], ['DBAC', 'DBCA', 2]]"
