,file_name,num_cands,old_winner,new_winner,ballot_change_num,modified_ballots
0,./data/America/Minneapolis/Minneapolis_11022021_CityCouncilWard2.csv,6,A,C,2222,"[['A', 'AC', 405], ['AB', 'ACB', 258], ['ABC', 'ACB', 338], ['ABD', 'ACBD', 355], ['ABE', 'ACBE', 4], ['ABF', 'ACBF', 2], ['AD', 'ACD', 29], ['ADB', 'ACDB', 86], ['ADC', 'ACD', 45], ['ADE', 'ACDE', 3], ['ADF', 'ACDF', 1], ['AE', 'ACE', 3], ['AEB', 'ACEB', 2], ['AEC', 'ACE', 4], ['AED', 'ACED', 2], ['AEF', 'ACEF', 1], ['AFC', 'ACF', 1], ['BA', 'BAC', 110], ['BAD', 'BACD', 200], ['BAE', 'BACE', 5], ['BAF', 'BACF', 1], ['BDA', 'BDAC', 196], ['DA', 'DAC', 25], ['DAB', 'DACB', 40], ['DAE', 'DACE', 6], ['DBA', 'DBAC', 78], ['DEA', 'DEAC', 4], ['EA', 'EAC', 1], ['EAB', 'EACB', 2], ['EAD', 'EACD', 2], ['EBA', 'EBAC', 2], ['EDA', 'EDAC', 10], ['FAB', 'FACB', 1]]"
1,./data/America/Alameda County/Oakland_11082022_Schoolboarddistrict4.csv,4,C,B,5599,"[['AC', 'ACB', 908], ['ACD', 'ACBD', 4], ['ADC', 'ADCB', 2], ['C', 'CB', 2282], ['CA', 'CBA', 521], ['CAB', 'CBA', 1795], ['CABD', 'CBAD', 6], ['CAD', 'CBAD', 6], ['CADB', 'CBAD', 2], ['CD', 'CBD', 27], ['CDA', 'CBDA', 2], ['CDAB', 'CBDA', 1], ['CDB', 'CBD', 9], ['CDBA', 'CBDA', 2], ['DAC', 'DACB', 10], ['DC', 'DCB', 18], ['DCA', 'DCBA', 1], ['DCAB', 'DCBA', 3]]"
