,file_name,num_cands,old_winner,new_winner,ballot_change_num,modified_ballots
10,./data/america/Alaska/Alaska_11052024_StateHouseD19.csv,4,D,B,2552,"[['ADCB', 'ADBC', 1], ['CD', 'CDB', 24], ['CDA', 'CDBA', 2], ['D', 'DB', 1997], ['DA', 'DBA', 9], ['DACB', 'DBAC', 4], ['DC', 'DBC', 206], ['DCA', 'DBCA', 2], ['DCAB', 'DBCA', 3], ['DCB', 'DBC', 299], ['DCBA', 'DBCA', 5]]"
11,./data/america/Alaska/Alaska_11082022_SenateDistrictH.csv,3,A,B,5960,"[['A', 'AB', 5814], ['AC', 'ABC', 79], ['ACB', 'ABC', 66], ['CA', 'CAB', 1]]"
12,./data/america/Alaska/Alaska_11082022_HouseDistrict6.csv,4,A,C,4252,"[['A', 'AC', 3866], ['AB', 'ACB', 117], ['ABC', 'ACB', 185], ['ABCD', 'ACBD', 3], ['ABD', 'ACBD', 2], ['AD', 'ACD', 48], ['ADBC', 'ACDB', 7], ['ADC', 'ACD', 2], ['ADCB', 'ACDB', 3], ['BA', 'BAC', 17], ['DA', 'DAC', 2]]"
13,./data/america/Alaska/Alaska_11052024_StateSenateD.csv,4,C,A,7311,"[['BC', 'BCA', 272], ['BCD', 'BCAD', 3], ['BCDA', 'BCAD', 3], ['BDC', 'BDCA', 4], ['C', 'CA', 6018], ['CB', 'CAB', 535], ['CBA', 'CAB', 421], ['CBAD', 'CABD', 3], ['CBD', 'CABD', 11], ['CBDA', 'CABD', 8], ['CD', 'CAD', 8], ['CDA', 'CAD', 4], ['CDAB', 'CADB', 4], ['CDB', 'CADB', 1], ['CDBA', 'CADB', 9], ['DBC', 'DBCA', 1], ['DC', 'DCA', 2], ['DCB', 'DCAB', 1], ['DCBA', 'DCAB', 3]]"
14,./data/america/Alaska/Alaska_11082022_HouseDistrict28.csv,5,A,B,2046,"[['A', 'AB', 952], ['AC', 'ABC', 197], ['ACB', 'ABC', 19], ['ACBD', 'ABCD', 64], ['ACD', 'ABCD', 17], ['ACDB', 'ABCD', 114], ['ACE', 'ABCE', 1], ['ACEBD', 'ABCED', 1], ['AD', 'ABD', 94], ['ADB', 'ABD', 57], ['ADBC', 'ABDC', 84], ['ADBCE', 'ABDCE', 2], ['ADBEC', 'ABDEC', 1], ['ADC', 'ABDC', 26], ['ADCB', 'ABDC', 73], ['ADCE', 'ABDCE', 1], ['ADE', 'ABDE', 1], ['AE', 'ABE', 8], ['AEBD', 'ABED', 2], ['AEBDC', 'ABEDC', 1], ['AEC', 'ABEC', 1], ['AECBD', 'ABECD', 1], ['AECD', 'ABECD', 1], ['AECDB', 'ABECD', 1], ['AEDCB', 'ABEDC', 1], ['CA', 'CAB', 99], ['CAD', 'CABD', 11], ['CADB', 'CABD', 95], ['CAEBD', 'CABED', 1], ['CDA', 'CDAB', 13], ['DA', 'DAB', 42], ['DAC', 'DABC', 4], ['DACB', 'DABC', 35], ['DCA', 'DCAB', 6], ['EA', 'EAB', 10], ['EACB', 'EABC', 1], ['EAD', 'EABD', 2], ['EADB', 'EABD', 1], ['EADBC', 'EABDC', 1], ['EADCB', 'EABDC', 2], ['ECDA', 'ECDAB', 2], ['EDCA', 'EDCAB', 1]]"
15,./data/america/Alaska/Alaska_11052024_StateHouseD22.csv,3,B,A,1993,"[['B', 'BA', 1953], ['BC', 'BAC', 12], ['BCA', 'BAC', 27], ['CB', 'CBA', 1]]"
16,./data/america/Alaska/Alaska_11082022_HouseDistrict13.csv,3,C,B,2169,"[['AC', 'ACB', 1], ['C', 'CB', 2099], ['CA', 'CBA', 34], ['CAB', 'CBA', 35]]"
17,./data/america/Alaska/Alaska_11052024_StateHouseD34.csv,3,A,B,3729,"[['A', 'AB', 3675], ['AC', 'ABC', 34], ['ACB', 'ABC', 19], ['CA', 'CAB', 1]]"
18,./data/america/Alaska/Alaska_11082022_HouseDistrict39.csv,3,A,B,933,"[['A', 'AB', 920], ['AC', 'ABC', 5], ['ACB', 'ABC', 8]]"
19,./data/america/Alaska/Alaska_11082022_HouseDistrict30.csv,4,C,A,1615,"[['BC', 'BCA', 72], ['BCD', 'BCAD', 1], ['C', 'CA', 1426], ['CB', 'CAB', 27], ['CBA', 'CAB', 73], ['CBDA', 'CABD', 1], ['CD', 'CAD', 8], ['CDA', 'CAD', 4], ['CDBA', 'CADB', 2], ['DBC', 'DBCA', 1]]"
20,./data/america/Alaska/Alaska_11052024_StateHouseD23.csv,3,A,B,5418,"[['A', 'AB', 5337], ['AC', 'ABC', 36], ['ACB', 'ABC', 42], ['CA', 'CAB', 3]]"
21,./data/america/Alaska/Alaska_11052024_StateSenateP.csv,3,B,C,4555,"[['AB', 'ABC', 1], ['B', 'BC', 4435], ['BA', 'BCA', 31], ['BAC', 'BCA', 88]]"
22,./data/america/Alaska/Alaska_11082022_HouseDistrict12.csv,3,B,A,2831,"[['B', 'BA', 2793], ['BC', 'BAC', 20], ['BCA', 'BAC', 17], ['CB', 'CBA', 1]]"
23,./data/america/Alaska/Alaska_11052024_US_House.csv,5,B,C,156780,"[['AB', 'ABC', 2242], ['ABD', 'ABCD', 213], ['ABDC', 'ABCD', 566], ['ABDCE', 'ABCDE', 19], ['ABDE', 'ABCDE', 1], ['ABDEC', 'ABCDE', 17], ['ABE', 'ABCE', 40], ['ABECD', 'ABCED', 7], ['ABED', 'ABCED', 1], ['ABEDC', 'ABCED', 39], ['ADB', 'ADBC', 91], ['ADBEC', 'ADBCE', 5], ['AEB', 'AEBC', 10], ['AEBDC', 'AEBCD', 10], ['B', 'BC', 124996], ['BA', 'BCA', 13196], ['BAC', 'BCA', 852], ['BACD', 'BCAD', 1885], ['BACDE', 'BCADE', 40], ['BACE', 'BCAE', 10], ['BACED', 'BCAED', 14], ['BAD', 'BCAD', 2110], ['BADC', 'BCAD', 4593], ['BADCE', 'BCADE', 83], ['BADE', 'BCADE', 75], ['BADEC', 'BCADE', 295], ['BAE', 'BCAE', 395], ['BAEC', 'BCAE', 12], ['BAECD', 'BCAED', 47], ['BAED', 'BCAED', 38], ['BAEDC', 'BCAED', 384], ['BD', 'BCD', 792], ['BDA', 'BCDA', 900], ['BDAC', 'BCDA', 1050], ['BDACE', 'BCDAE', 13], ['BDAE', 'BCDAE', 40], ['BDAEC', 'BCDAE', 78], ['BDC', 'BCD', 89], ['BDCA', 'BCDA', 222], ['BDCAE', 'BCDAE', 3], ['BDCEA', 'BCDEA', 1], ['BDE', 'BCDE', 6], ['BDEA', 'BCDEA', 3], ['BDEAC', 'BCDEA', 10], ['BDEC', 'BCDE', 1], ['BDECA', 'BCDEA', 1], ['BE', 'BCE', 461], ['BEA', 'BCEA', 94], ['BEAC', 'BCEA', 4], ['BEACD', 'BCEAD', 23], ['BEAD', 'BCEAD', 21], ['BEADC', 'BCEAD', 254], ['BEC', 'BCE', 6], ['BECA', 'BCEA', 1], ['BECAD', 'BCEAD', 11], ['BECD', 'BCED', 2], ['BECDA', 'BCEDA', 6], ['BED', 'BCED', 6], ['BEDA', 'BCEDA', 5], ['BEDAC', 'BCEDA', 44], ['BEDC', 'BCED', 5], ['BEDCA', 'BCEDA', 3], ['DAB', 'DABC', 39], ['DABE', 'DABCE', 1], ['DABEC', 'DABCE', 3], ['DAEB', 'DAEBC', 1], ['DB', 'DBC', 78], ['DBA', 'DBCA', 31], ['DBAC', 'DBCA', 57], ['DBACE', 'DBCAE', 1], ['DBAE', 'DBCAE', 1], ['DBAEC', 'DBCAE', 1], ['DBECA', 'DBCEA', 1], ['DEBAC', 'DEBCA', 1], ['EAB', 'EABC', 5], ['EABDC', 'EABCD', 7], ['EB', 'EBC', 50], ['EBA', 'EBCA', 13], ['EBAC', 'EBCA', 1], ['EBACD', 'EBCAD', 10], ['EBAD', 'EBCAD', 1], ['EBADC', 'EBCAD', 25], ['EBD', 'EBCD', 1], ['EBDA', 'EBCDA', 1], ['EBDAC', 'EBCDA', 3], ['EBDCA', 'EBCDA', 2], ['EDAB', 'EDABC', 2], ['EDB', 'EDBC', 1], ['EDBAC', 'EDBCA', 2]]"
24,./data/america/Alaska/Alaska_11082022_HouseDistrict15.csv,4,C,A,3066,"[['BC', 'BCA', 26], ['C', 'CA', 2362], ['CB', 'CAB', 147], ['CBA', 'CAB', 484], ['CBAD', 'CABD', 3], ['CBDA', 'CABD', 3], ['CD', 'CAD', 19], ['CDAB', 'CADB', 6], ['CDB', 'CADB', 5], ['CDBA', 'CADB', 10], ['DC', 'DCA', 1]]"
25,./data/america/Alaska/Alaska_11082022_SenateDistrictR.csv,4,C,D,6378,"[['ABC', 'ABCD', 2], ['AC', 'ACD', 8], ['ACBD', 'ACDB', 1], ['BAC', 'BACD', 1], ['BC', 'BCD', 212], ['BCA', 'BCDA', 2], ['BCAD', 'BCDA', 3], ['C', 'CD', 4809], ['CA', 'CDA', 33], ['CAB', 'CDAB', 2], ['CABD', 'CDAB', 4], ['CAD', 'CDA', 1], ['CADB', 'CDAB', 4], ['CB', 'CDB', 432], ['CBA', 'CDBA', 3], ['CBAD', 'CDBA', 10], ['CBD', 'CDB', 842], ['CBDA', 'CDBA', 9]]"
26,./data/america/Alaska/Alaska_11052024_StateHouseD18.csv,3,A,B,1607,"[['A', 'AB', 1587], ['AC', 'ABC', 5], ['ACB', 'ABC', 15]]"
27,./data/america/Alaska/Alaska_11082022_HouseDistrict7.csv,3,C,B,2432,"[['AC', 'ACB', 5], ['C', 'CB', 2373], ['CA', 'CBA', 29], ['CAB', 'CBA', 25]]"
28,./data/america/Alaska/Alaska_11082022_SenateDistrictN.csv,4,A,B,3760,"[['A', 'AB', 2522], ['AC', 'ABC', 300], ['ACB', 'ABC', 719], ['ACBD', 'ABCD', 8], ['ACD', 'ABCD', 1], ['ACDB', 'ABCD', 4], ['AD', 'ABD', 11], ['ADB', 'ABD', 1], ['ADC', 'ABDC', 1], ['ADCB', 'ABDC', 3], ['CA', 'CAB', 176], ['CAD', 'CABD', 5], ['CADB', 'CABD', 1], ['CDA', 'CDAB', 1], ['DA', 'DAB', 2], ['DCA', 'DCAB', 5]]"
29,./data/america/Alaska/Alaska_11052024_StateSenateL.csv,4,C,A,7226,"[['BC', 'BCA', 376], ['BCD', 'BCAD', 2], ['BCDA', 'BCAD', 4], ['BDC', 'BDCA', 1], ['C', 'CA', 5453], ['CB', 'CAB', 759], ['CBA', 'CAB', 539], ['CBAD', 'CABD', 8], ['CBD', 'CABD', 7], ['CBDA', 'CABD', 11], ['CD', 'CAD', 28], ['CDA', 'CAD', 4], ['CDAB', 'CADB', 4], ['CDB', 'CADB', 4], ['CDBA', 'CADB', 21], ['DC', 'DCA', 3], ['DCBA', 'DCAB', 2]]"
30,./data/america/Alaska/Alaska_11082022_HouseDistrict20.csv,5,A,B,2513,"[['A', 'AB', 1527], ['AC', 'ABC', 66], ['ACB', 'ABC', 15], ['ACBD', 'ABCD', 51], ['ACBE', 'ABCE', 1], ['ACD', 'ABCD', 4], ['ACDB', 'ABCD', 34], ['ACDE', 'ABCDE', 1], ['AD', 'ABD', 377], ['ADB', 'ABD', 23], ['ADBC', 'ABDC', 158], ['ADBCE', 'ABDCE', 3], ['ADBEC', 'ABDEC', 1], ['ADC', 'ABDC', 14], ['ADCB', 'ABDC', 134], ['ADCBE', 'ABDCE', 1], ['ADE', 'ABDE', 8], ['ADEBC', 'ABDEC', 1], ['AE', 'ABE', 6], ['AEBCD', 'ABECD', 2], ['AEBD', 'ABED', 2], ['AEBDC', 'ABEDC', 1], ['AEC', 'ABEC', 1], ['AECBD', 'ABECD', 2], ['AED', 'ABED', 1], ['AEDB', 'ABED', 1], ['AEDBC', 'ABEDC', 2], ['CA', 'CAB', 18], ['CAD', 'CABD', 1], ['CADB', 'CABD', 7], ['DA', 'DAB', 26], ['DAC', 'DABC', 6], ['DACB', 'DABC', 16], ['DAECB', 'DABEC', 1], ['DCA', 'DCAB', 1]]"
31,./data/america/Alaska/Alaska_11052024_StateHouseD11.csv,3,C,B,4256,"[['AC', 'ACB', 3], ['C', 'CB', 4209], ['CA', 'CBA', 27], ['CAB', 'CBA', 17]]"
32,./data/america/Alaska/Alaska_11052024_StateHouseD16.csv,3,A,B,3805,"[['A', 'AB', 3756], ['AC', 'ABC', 18], ['ACB', 'ABC', 27], ['CA', 'CAB', 4]]"
33,./data/america/Alaska/Alaska_11082022_SenateDistrictG.csv,3,A,B,4764,"[['A', 'AB', 4666], ['AC', 'ABC', 50], ['ACB', 'ABC', 44], ['CA', 'CAB', 4]]"
34,./data/america/Alaska/Alaska_11082022_HouseDistrict9.csv,3,C,B,4521,"[['AC', 'ACB', 1], ['C', 'CB', 4431], ['CA', 'CBA', 69], ['CAB', 'CBA', 20]]"
35,./data/america/Alaska/Alaska_11082022_HouseDistrict27.csv,4,D,B,2450,"[['ACD', 'ACDB', 1], ['AD', 'ADB', 3], ['ADCB', 'ADBC', 6], ['CD', 'CDB', 128], ['D', 'DB', 1428], ['DA', 'DBA', 3], ['DC', 'DBC', 198], ['DCB', 'DBC', 679], ['DCBA', 'DBCA', 4]]"
36,./data/america/Alaska/Alaska_11082022_HouseDistrict31.csv,4,B,A,1779,"[['B', 'BA', 1335], ['BC', 'BAC', 64], ['BCA', 'BAC', 318], ['BCAD', 'BACD', 2], ['BCD', 'BACD', 2], ['BCDA', 'BACD', 2], ['BD', 'BAD', 15], ['BDA', 'BAD', 1], ['BDAC', 'BADC', 5], ['BDCA', 'BADC', 8], ['CB', 'CBA', 25], ['CBD', 'CBAD', 1], ['DCB', 'DCBA', 1]]"
37,./data/america/Alaska/Alaska_11052024_StateHouseD40.csv,4,C,B,1255,"[['C', 'CB', 820], ['CADB', 'CBAD', 1], ['CD', 'CBD', 104], ['CDA', 'CBDA', 2], ['CDAB', 'CBDA', 3], ['CDB', 'CBD', 234], ['CDBA', 'CBDA', 1], ['DC', 'DCB', 88], ['DCA', 'DCBA', 1], ['DCAB', 'DCBA', 1]]"
38,./data/america/Alaska/Alaska_11052024_StateHouseD35.csv,3,A,B,4233,"[['A', 'AB', 4140], ['AC', 'ABC', 34], ['ACB', 'ABC', 56], ['CA', 'CAB', 3]]"
39,./data/america/Alaska/Alaska_11082022_HouseDistrict32.csv,4,A,C,1778,"[['A', 'AC', 622], ['AB', 'ACB', 625], ['ABC', 'ACB', 257], ['ABCD', 'ACBD', 1], ['ABD', 'ACBD', 12], ['ABDC', 'ACBD', 7], ['AD', 'ACD', 5], ['ADBC', 'ACDB', 1], ['BA', 'BAC', 240], ['BAD', 'BACD', 5], ['BADC', 'BACD', 2], ['DAB', 'DACB', 1]]"
40,./data/america/Alaska/Alaska_11082022_HouseDistrict35.csv,5,B,A,3967,"[['B', 'BA', 2621], ['BC', 'BAC', 333], ['BCA', 'BAC', 58], ['BCAD', 'BACD', 144], ['BCD', 'BACD', 21], ['BCDA', 'BACD', 71], ['BCDE', 'BACDE', 1], ['BCE', 'BACE', 3], ['BCEDA', 'BACED', 1], ['BD', 'BAD', 220], ['BDA', 'BAD', 15], ['BDAC', 'BADC', 64], ['BDAE', 'BADE', 2], ['BDC', 'BADC', 33], ['BDCA', 'BADC', 224], ['BDCAE', 'BADCE', 2], ['BDCE', 'BADCE', 1], ['BDCEA', 'BADCE', 1], ['BDE', 'BADE', 2], ['BDEAC', 'BADEC', 3], ['BDECA', 'BADEC', 1], ['BE', 'BAE', 20], ['BEACD', 'BAECD', 1], ['BEC', 'BAEC', 1], ['BECAD', 'BAECD', 1], ['BECDA', 'BAECD', 1], ['BED', 'BAED', 1], ['BEDAC', 'BAEDC', 2], ['BEDCA', 'BAEDC', 2], ['CB', 'CBA', 38], ['CBD', 'CBAD', 3], ['CBDA', 'CBAD', 18], ['CBDEA', 'CBADE', 1], ['CBED', 'CBAED', 1], ['CBEDA', 'CBAED', 1], ['CDB', 'CDBA', 2], ['CEB', 'CEBA', 1], ['DB', 'DBA', 11], ['DBC', 'DBAC', 4], ['DBCA', 'DBAC', 31], ['DBCAE', 'DBACE', 1], ['DBEAC', 'DBAEC', 1], ['EB', 'EBA', 1], ['EBD', 'EBAD', 1], ['EBDCA', 'EBADC', 2]]"
41,./data/america/Alaska/Alaska_11052024_StateHouseD38.csv,5,D,A,1421,"[['BCD', 'BCDA', 22], ['BD', 'BDA', 100], ['BDC', 'BDAC', 56], ['BDCA', 'BDAC', 90], ['BDE', 'BDAE', 1], ['BDECA', 'BDAEC', 1], ['CBD', 'CBDA', 7], ['CD', 'CDA', 6], ['CDB', 'CDAB', 9], ['CDBA', 'CDAB', 24], ['D', 'DA', 661], ['DB', 'DAB', 46], ['DBA', 'DAB', 38], ['DBAC', 'DABC', 65], ['DBC', 'DABC', 24], ['DBCA', 'DABC', 92], ['DBCAE', 'DABCE', 3], ['DC', 'DAC', 23], ['DCA', 'DAC', 9], ['DCAB', 'DACB', 35], ['DCB', 'DACB', 20], ['DCBA', 'DACB', 84], ['DCBAE', 'DACBE', 1], ['DEBAC', 'DAEBC', 1], ['DECAB', 'DAECB', 1], ['ECDBA', 'ECDAB', 1], ['EDCBA', 'EDACB', 1]]"
