,file_name,num_cands,old_winner,new_winner,ballot_change_num,modified_ballots
10,./data/america/Alaska/Alaska_11082022_SenateDistrictO.csv,3,B,A,6704,"[['A', 'ACB', 3776], ['AB', 'ACB', 2873], ['ABC', 'ACB', 19], ['AC', 'ACB', 29], ['CA', 'CAB', 7]]"
11,./data/america/Alaska/Alaska_11052024_StateHouseD19.csv,4,D,B,1398,"[['ABC', 'ABCD', 1], ['B', 'BACD', 1042], ['BA', 'BACD', 5], ['BAC', 'BACD', 2], ['BC', 'BCAD', 88], ['BCA', 'BCAD', 9], ['BCD', 'BCAD', 110], ['BCDA', 'BCAD', 2], ['BD', 'BACD', 24], ['BDC', 'BCAD', 58], ['CAB', 'CABD', 1], ['CB', 'CBAD', 17], ['CBD', 'CBAD', 39]]"
12,./data/america/Alaska/Alaska_11082022_SenateDistrictH.csv,3,A,B,7238,"[['B', 'BCA', 5812], ['BA', 'BCA', 1316], ['BAC', 'BCA', 5], ['BC', 'BCA', 97], ['CB', 'CBA', 8]]"
13,./data/america/Alaska/Alaska_11082022_HouseDistrict6.csv,4,C,A,4993,"[['A', 'ADBC', 3866], ['AB', 'ABDC', 117], ['ABC', 'ABDC', 185], ['ABCD', 'ABDC', 3], ['ABD', 'ABDC', 2], ['AC', 'ADBC', 358], ['ACB', 'ABDC', 357], ['ACBD', 'ABDC', 4], ['ACD', 'ADBC', 5], ['ACDB', 'ADBC', 1], ['AD', 'ADBC', 48], ['ADC', 'ADBC', 2], ['ADCB', 'ADBC', 3], ['BA', 'BADC', 17], ['BAC', 'BADC', 23], ['DA', 'DABC', 2]]"
14,./data/america/Alaska/Alaska_11052024_StateSenateD.csv,4,C,A,8062,"[['A', 'ADBC', 5624], ['AB', 'ABDC', 84], ['ABC', 'ABDC', 138], ['ABCD', 'ABDC', 4], ['ABD', 'ABDC', 3], ['AC', 'ADBC', 1509], ['ACB', 'ABDC', 400], ['ACBD', 'ABDC', 9], ['ACD', 'ADBC', 17], ['ACDB', 'ADBC', 21], ['AD', 'ADBC', 15], ['ADB', 'ADBC', 2], ['ADC', 'ADBC', 4], ['ADCB', 'ADBC', 9], ['BA', 'BADC', 51], ['BAC', 'BADC', 163], ['BACD', 'BADC', 3], ['BDA', 'BDAC', 1], ['DA', 'DABC', 2], ['DAC', 'DABC', 2], ['DACB', 'DABC', 1]]"
15,./data/america/Alaska/Alaska_11082022_HouseDistrict28.csv,5,A,B,1779,"[['B', 'BEDCA', 410], ['BA', 'BEDCA', 117], ['BAC', 'BCEDA', 19], ['BACD', 'BCDEA', 33], ['BACE', 'BCEDA', 2], ['BAD', 'BDECA', 94], ['BADC', 'BDCEA', 177], ['BADCE', 'BDCEA', 3], ['BADEC', 'BDECA', 1], ['BC', 'BCEDA', 36], ['BCA', 'BCEDA', 9], ['BCAD', 'BCDEA', 34], ['BCADE', 'BCDEA', 1], ['BCAED', 'BCEDA', 1], ['BCD', 'BCDEA', 4], ['BCDA', 'BCDEA', 32], ['BD', 'BDECA', 100], ['BDA', 'BDECA', 47], ['BDAC', 'BDCEA', 87], ['BDACE', 'BDCEA', 1], ['BDAE', 'BDECA', 1], ['BDC', 'BDCEA', 16], ['BDCA', 'BDCEA', 40], ['BDCE', 'BDCEA', 1], ['BDE', 'BDECA', 1], ['BE', 'BEDCA', 2], ['BEA', 'BEDCA', 1], ['BEAC', 'BECDA', 1], ['BEADC', 'BEDCA', 1], ['CB', 'CBEDA', 26], ['CBA', 'CBEDA', 13], ['CBAD', 'CBDEA', 72], ['CBADE', 'CBDEA', 1], ['CBD', 'CBDEA', 9], ['CBDA', 'CBDEA', 33], ['CDB', 'CDBEA', 16], ['CDBA', 'CDBEA', 94], ['DB', 'DBECA', 57], ['DBA', 'DBECA', 23], ['DBAC', 'DBCEA', 79], ['DBC', 'DBCEA', 10], ['DBCA', 'DBCEA', 26], ['DBCE', 'DBCEA', 1], ['DBE', 'DBECA', 1], ['DBEAC', 'DBECA', 1], ['DCB', 'DCBEA', 7], ['DCBA', 'DCBEA', 31], ['DEBA', 'DEBCA', 1], ['EBAD', 'EBDCA', 1], ['EBC', 'EBCDA', 1], ['EBD', 'EBDCA', 1], ['ECBA', 'ECBDA', 1], ['EDB', 'EDBCA', 1], ['EDBA', 'EDBCA', 1]]"
16,./data/america/Alaska/Alaska_11082022_SenateDistrictS.csv,3,A,B,2360,"[['B', 'BCA', 1411], ['BA', 'BCA', 927], ['BAC', 'BCA', 8], ['BC', 'BCA', 12], ['CB', 'CBA', 2]]"
17,./data/america/Alaska/Alaska_11052024_StateHouseD22.csv,3,B,A,2365,"[['A', 'ACB', 1927], ['AB', 'ACB', 418], ['ABC', 'ACB', 7], ['AC', 'ACB', 12], ['CA', 'CAB', 1]]"
18,./data/america/Alaska/Alaska_11082022_HouseDistrict13.csv,3,C,B,2596,"[['B', 'BAC', 2072], ['BA', 'BAC', 31], ['BC', 'BAC', 490], ['BCA', 'BAC', 3]]"
19,./data/america/Alaska/Alaska_11052024_StateHouseD34.csv,3,A,B,3733,"[['B', 'BCA', 2794], ['BA', 'BCA', 896], ['BAC', 'BCA', 12], ['BC', 'BCA', 29], ['CB', 'CBA', 2]]"
20,./data/america/Alaska/Alaska_11082022_HouseDistrict39.csv,3,A,B,1755,"[['B', 'BCA', 822], ['BA', 'BCA', 910], ['BAC', 'BCA', 11], ['BC', 'BCA', 9], ['CB', 'CBA', 3]]"
21,./data/america/Alaska/Alaska_11082022_HouseDistrict30.csv,4,C,A,2861,"[['A', 'ADBC', 1110], ['AB', 'ABDC', 104], ['ABC', 'ABDC', 68], ['ABD', 'ABDC', 1], ['AC', 'ADBC', 924], ['ACB', 'ABDC', 360], ['ACD', 'ADBC', 13], ['ACDB', 'ADBC', 5], ['AD', 'ADBC', 8], ['ADB', 'ADBC', 1], ['BA', 'BADC', 149], ['BAC', 'BADC', 111], ['BAD', 'BADC', 1], ['BDA', 'BDAC', 1], ['DA', 'DABC', 4], ['DAC', 'DABC', 1]]"
22,./data/america/Alaska/Alaska_11052024_StateHouseD23.csv,3,A,B,3704,"[['B', 'BCA', 2959], ['BA', 'BCA', 691], ['BAC', 'BCA', 5], ['BC', 'BCA', 47], ['CB', 'CBA', 2]]"
23,./data/america/Alaska/Alaska_11052024_StateSenateP.csv,3,B,C,5499,"[['AC', 'ACB', 3], ['C', 'CAB', 4639], ['CA', 'CAB', 44], ['CB', 'CAB', 796], ['CBA', 'CAB', 17]]"
24,./data/america/Alaska/Alaska_11082022_HouseDistrict12.csv,3,B,A,2635,"[['A', 'ACB', 2142], ['AB', 'ACB', 448], ['ABC', 'ACB', 8], ['AC', 'ACB', 37]]"
25,./data/america/Alaska/Alaska_11052024_US_House.csv,5,C,B,163269,"[['AB', 'ABEDC', 2242], ['ABC', 'ABEDC', 318], ['ABCD', 'ABDEC', 485], ['ABCDE', 'ABDEC', 13], ['ABCE', 'ABEDC', 2], ['ABCED', 'ABEDC', 5], ['ABD', 'ABDEC', 213], ['ABDC', 'ABDEC', 566], ['ABDCE', 'ABDEC', 19], ['ABDE', 'ABDEC', 1], ['ABE', 'ABEDC', 40], ['ABECD', 'ABEDC', 7], ['ABED', 'ABEDC', 1], ['ADB', 'ADBEC', 91], ['ADBC', 'ADBEC', 325], ['ADBCE', 'ADBEC', 11], ['AEB', 'AEBDC', 10], ['AEBCD', 'AEBDC', 7], ['B', 'BEDAC', 124996], ['BA', 'BAEDC', 13196], ['BAC', 'BAEDC', 852], ['BACD', 'BADEC', 1885], ['BACDE', 'BADEC', 40], ['BACE', 'BAEDC', 10], ['BACED', 'BAEDC', 14], ['BAD', 'BADEC', 2110], ['BADC', 'BADEC', 4593], ['BADCE', 'BADEC', 83], ['BADE', 'BADEC', 75], ['BAE', 'BAEDC', 395], ['BAEC', 'BAEDC', 12], ['BAECD', 'BAEDC', 47], ['BAED', 'BAEDC', 38], ['BC', 'BEDAC', 3254], ['BCA', 'BAEDC', 449], ['BCAD', 'BADEC', 1415], ['BCADE', 'BADEC', 24], ['BCAE', 'BAEDC', 2], ['BCAED', 'BAEDC', 7], ['BCD', 'BDEAC', 175], ['BCDA', 'BDAEC', 943], ['BCDAE', 'BDAEC', 19], ['BCDE', 'BDEAC', 2], ['BCDEA', 'BDEAC', 5], ['BCE', 'BEDAC', 9], ['BCEA', 'BEADC', 1], ['BCEAD', 'BEADC', 8], ['BCED', 'BEDAC', 2], ['BCEDA', 'BEDAC', 5], ['BD', 'BDEAC', 792], ['BDA', 'BDAEC', 900], ['BDAC', 'BDAEC', 1050], ['BDACE', 'BDAEC', 13], ['BDAE', 'BDAEC', 40], ['BDC', 'BDEAC', 89], ['BDCA', 'BDAEC', 222], ['BDCAE', 'BDAEC', 3], ['BDCEA', 'BDEAC', 1], ['BDE', 'BDEAC', 6], ['BDEA', 'BDEAC', 3], ['BDEC', 'BDEAC', 1], ['BDECA', 'BDEAC', 1], ['BE', 'BEDAC', 461], ['BEA', 'BEADC', 94], ['BEAC', 'BEADC', 4], ['BEACD', 'BEADC', 23], ['BEAD', 'BEADC', 21], ['BEC', 'BEDAC', 6], ['BECA', 'BEADC', 1], ['BECAD', 'BEADC', 11], ['BECD', 'BEDAC', 2], ['BECDA', 'BEDAC', 6], ['BED', 'BEDAC', 6], ['BEDA', 'BEDAC', 5], ['BEDC', 'BEDAC', 5], ['BEDCA', 'BEDAC', 3], ['DAB', 'DABEC', 39], ['DABC', 'DABEC', 88], ['DABCE', 'DABEC', 1], ['DABE', 'DABEC', 1], ['DAEB', 'DAEBC', 1], ['DB', 'DBEAC', 78], ['DBA', 'DBAEC', 31], ['DBAC', 'DBAEC', 57], ['DBACE', 'DBAEC', 1], ['DBAE', 'DBAEC', 1], ['DBC', 'DBEAC', 34], ['DBCA', 'DBAEC', 41], ['DBECA', 'DBEAC', 1], ['DEBCA', 'DEBAC', 1], ['EAB', 'EABDC', 5], ['EABCD', 'EABDC', 4], ['EB', 'EBDAC', 50], ['EBA', 'EBADC', 13], ['EBAC', 'EBADC', 1], ['EBACD', 'EBADC', 10], ['EBAD', 'EBADC', 1], ['EBC', 'EBDAC', 3], ['EBCA', 'EBADC', 1], ['EBCAD', 'EBADC', 5], ['EBCDA', 'EBDAC', 1], ['EBD', 'EBDAC', 1], ['EBDA', 'EBDAC', 1], ['EBDCA', 'EBDAC', 2], ['EDAB', 'EDABC', 2], ['EDB', 'EDBAC', 1], ['EDBCA', 'EDBAC', 2]]"
26,./data/america/Alaska/Alaska_11082022_HouseDistrict15.csv,4,A,C,3457,"[['BC', 'BCDA', 26], ['BCA', 'BCDA', 62], ['C', 'CDBA', 2362], ['CA', 'CDBA', 94], ['CAB', 'CBDA', 243], ['CABD', 'CBDA', 2], ['CADB', 'CDBA', 1], ['CB', 'CBDA', 147], ['CBA', 'CBDA', 484], ['CBAD', 'CBDA', 3], ['CD', 'CDBA', 19], ['CDAB', 'CDBA', 6], ['CDB', 'CDBA', 5], ['DC', 'DCBA', 1], ['DCAB', 'DCBA', 2]]"
27,./data/america/Alaska/Alaska_11082022_SenateDistrictR.csv,4,C,D,4386,"[['ABD', 'ABDC', 2], ['AD', 'ADBC', 2], ['ADC', 'ADBC', 1], ['ADCB', 'ADBC', 1], ['BAD', 'BADC', 1], ['BD', 'BDAC', 125], ['BDC', 'BDAC', 300], ['BDCA', 'BDAC', 1], ['D', 'DABC', 1781], ['DA', 'DABC', 19], ['DAB', 'DABC', 2], ['DAC', 'DABC', 2], ['DB', 'DBAC', 370], ['DBA', 'DBAC', 13], ['DBC', 'DBAC', 324], ['DBCA', 'DBAC', 2], ['DC', 'DABC', 956], ['DCA', 'DABC', 5], ['DCAB', 'DABC', 1], ['DCB', 'DBAC', 469], ['DCBA', 'DBAC', 9]]"
28,./data/america/Alaska/Alaska_11052024_StateHouseD18.csv,3,A,B,1838,"[['B', 'BCA', 1482], ['BA', 'BCA', 335], ['BAC', 'BCA', 13], ['BC', 'BCA', 7], ['CB', 'CBA', 1]]"
29,./data/america/Alaska/Alaska_11082022_HouseDistrict7.csv,3,C,B,3182,"[['B', 'BAC', 1929], ['BA', 'BAC', 26], ['BC', 'BAC', 1203], ['BCA', 'BAC', 24]]"
30,./data/america/Alaska/Alaska_11082022_SenateDistrictN.csv,4,A,B,4262,"[['B', 'BDCA', 1352], ['BA', 'BDCA', 271], ['BAC', 'BCDA', 915], ['BACD', 'BCDA', 6], ['BAD', 'BDCA', 3], ['BC', 'BCDA', 263], ['BCA', 'BCDA', 517], ['BCAD', 'BCDA', 6], ['BCD', 'BCDA', 3], ['BD', 'BDCA', 4], ['BDA', 'BDCA', 2], ['BDC', 'BDCA', 2], ['CB', 'CBDA', 243], ['CBA', 'CBDA', 655], ['CBAD', 'CBDA', 3], ['CBD', 'CBDA', 1], ['CDB', 'CDBA', 2], ['DB', 'DBCA', 3], ['DBAC', 'DBCA', 7], ['DBC', 'DBCA', 2], ['DCB', 'DCBA', 2]]"
31,./data/america/Alaska/Alaska_11052024_StateSenateL.csv,4,C,A,7896,"[['A', 'ADBC', 5342], ['AB', 'ABDC', 112], ['ABC', 'ABDC', 151], ['ABCD', 'ABDC', 1], ['ABD', 'ABDC', 5], ['AC', 'ADBC', 1498], ['ACB', 'ABDC', 467], ['ACBD', 'ABDC', 9], ['ACD', 'ADBC', 15], ['ACDB', 'ADBC', 12], ['AD', 'ADBC', 43], ['ADB', 'ADBC', 2], ['ADC', 'ADBC', 5], ['ADCB', 'ADBC', 4], ['BA', 'BADC', 56], ['BAC', 'BADC', 167], ['BACD', 'BADC', 4], ['DA', 'DABC', 2], ['DAC', 'DABC', 1]]"
