,file_name,num_cands,old_winner,new_winner,ballot_change_num,modified_ballots
10,./data/america/Alaska/Alaska_11082022_SenateDistrictH.csv,3,A,B,7238,"[['B', 'BCA', 5812], ['BA', 'BCA', 1316], ['BAC', 'BCA', 5], ['BC', 'BCA', 97], ['CB', 'CBA', 8]]"
11,./data/america/Alaska/Alaska_11082022_HouseDistrict6.csv,4,A,C,4350,"[['BC', 'BCDA', 112], ['BCA', 'BCDA', 63], ['BCD', 'BCDA', 5], ['C', 'CDBA', 1697], ['CA', 'CDBA', 169], ['CAB', 'CBDA', 190], ['CABD', 'CBDA', 2], ['CB', 'CBDA', 1470], ['CBA', 'CBDA', 583], ['CBAD', 'CBDA', 3], ['CBD', 'CBDA', 26], ['CD', 'CDBA', 18], ['CDA', 'CDBA', 2], ['CDB', 'CDBA', 6], ['DBC', 'DBCA', 1], ['DC', 'DCBA', 3]]"
12,./data/america/Alaska/Alaska_11052024_StateSenateD.csv,4,C,A,8062,"[['A', 'ADBC', 5624], ['AB', 'ABDC', 84], ['ABC', 'ABDC', 138], ['ABCD', 'ABDC', 4], ['ABD', 'ABDC', 3], ['AC', 'ADBC', 1509], ['ACB', 'ABDC', 400], ['ACBD', 'ABDC', 9], ['ACD', 'ADBC', 17], ['ACDB', 'ADBC', 21], ['AD', 'ADBC', 15], ['ADB', 'ADBC', 2], ['ADC', 'ADBC', 4], ['ADCB', 'ADBC', 9], ['BA', 'BADC', 51], ['BAC', 'BADC', 163], ['BACD', 'BADC', 3], ['BDA', 'BDAC', 1], ['DA', 'DABC', 2], ['DAC', 'DABC', 2], ['DACB', 'DABC', 1]]"
13,./data/america/Alaska/Alaska_11052024_StateHouseD22.csv,3,B,A,2365,"[['A', 'ACB', 1927], ['AB', 'ACB', 418], ['ABC', 'ACB', 7], ['AC', 'ACB', 12], ['CA', 'CAB', 1]]"
14,./data/america/Alaska/Alaska_11082022_HouseDistrict13.csv,3,C,B,2596,"[['B', 'BAC', 2072], ['BA', 'BAC', 31], ['BC', 'BAC', 490], ['BCA', 'BAC', 3]]"
15,./data/america/Alaska/Alaska_11052024_StateHouseD34.csv,3,A,B,3733,"[['B', 'BCA', 2794], ['BA', 'BCA', 896], ['BAC', 'BCA', 12], ['BC', 'BCA', 29], ['CB', 'CBA', 2]]"
16,./data/america/Alaska/Alaska_11082022_HouseDistrict39.csv,3,A,B,1755,"[['B', 'BCA', 822], ['BA', 'BCA', 910], ['BAC', 'BCA', 11], ['BC', 'BCA', 9], ['CB', 'CBA', 3]]"
17,./data/america/Alaska/Alaska_11082022_HouseDistrict30.csv,4,C,A,2861,"[['A', 'ADBC', 1110], ['AB', 'ABDC', 104], ['ABC', 'ABDC', 68], ['ABD', 'ABDC', 1], ['AC', 'ADBC', 924], ['ACB', 'ABDC', 360], ['ACD', 'ADBC', 13], ['ACDB', 'ADBC', 5], ['AD', 'ADBC', 8], ['ADB', 'ADBC', 1], ['BA', 'BADC', 149], ['BAC', 'BADC', 111], ['BAD', 'BADC', 1], ['BDA', 'BDAC', 1], ['DA', 'DABC', 4], ['DAC', 'DABC', 1]]"
18,./data/america/Alaska/Alaska_11052024_StateSenateP.csv,3,B,C,5499,"[['AC', 'ACB', 3], ['C', 'CAB', 4639], ['CA', 'CAB', 44], ['CB', 'CAB', 796], ['CBA', 'CAB', 17]]"
19,./data/america/Alaska/Alaska_11082022_HouseDistrict12.csv,3,B,A,2635,"[['A', 'ACB', 2142], ['AB', 'ACB', 448], ['ABC', 'ACB', 8], ['AC', 'ACB', 37]]"
